k,noisy,prediction,overlap_mean,overlap_median
1,20.15583015762242,20.86357426843923,20.82052070378474,20.82052070378474
2,20.20335342252259,20.820364272198397,20.97113732639505,20.300780619369196
3,20.203364151601097,20.81083902303693,21.019823777445247,21.01083425308859
4,20.21501624713611,20.83618437357675,21.02718399666609,20.681574045791965
5,20.19560365802484,20.854378581162734,20.98054078235494,20.990642471538944
6,20.161603047716866,20.868972805191422,21.04469093921363,20.793323836558187
7,20.170297608915753,20.81356594585624,20.967884094406575,20.955669781974798
8,20.152728439339235,21.011474108869344,21.066338263420516,20.889517475438517
9,20.15220698660106,20.842482714094366,21.12614411372639,21.10811578587051
10,20.155854659760255,20.85321478892734,21.072029832469383,20.92991495296092
11,20.1963217104748,20.87677308939802,21.066180004027657,21.070806568838456
12,20.203260872936994,20.815736485934654,21.02708647036119,20.889883519141005
13,20.178161312771998,20.877276290025435,21.06511053898776,21.055523401409864
14,20.153245823755764,20.79273607817128,21.062129846174052,20.94596892346233
15,20.20171983531715,20.817581331737447,21.08372045278346,21.06632431380596
16,20.189121765956518,20.859127938027843,21.07889354497134,20.987092400100696
17,20.13254921990907,20.87114929099482,21.035086813159644,21.028090787026006
18,20.159386953588303,20.84722302537623,21.024454484152226,20.940843540902957
19,20.197548721006218,20.883836426823507,21.073999958402855,21.069057200394468
20,20.168018813806658,20.870796416648428,21.05828022694962,20.97825899258678
21,20.170653086964826,20.851243379396006,21.104775684856918,21.098457692225885
22,20.1242992711737,20.847438045552423,21.081568697441853,21.013633756381772
23,20.181346560654625,20.905473216240757,21.082908987590546,21.076708289501337
24,20.148933795994107,20.83374577214087,21.055098235341507,20.98178469194415
25,20.16232615034904,20.832286593053,21.089091980256534,21.080062218758524
26,20.144405299676013,20.832859197296585,21.087403606814192,21.026628628493103
27,20.132020717314795,20.81396418574436,21.071797410095353,21.061711027359262
28,20.140963051945615,20.858491285953193,21.03623451567852,20.982029671942225
29,20.188683687757212,20.8301115065855,21.040578686951115,21.03298730431614
30,20.19111521306494,20.812852326293804,21.082591068635864,21.03149686189052
