k,noisy,prediction,overlap_mean,overlap_median
1,20.20005981741233,21.231208745617526,21.261530503466084,21.261530503466084
2,20.178351118311582,21.17398962903044,21.320253442291204,20.55309083122819
3,20.1746783961876,21.23257798866357,21.432964004701272,21.38542922516163
4,20.137985548815873,21.237614669508776,21.402316187578204,20.98845723658802
5,20.196018220641577,21.215619792441508,21.47434290570032,21.45052120945636
6,20.179619345570167,21.21706028839599,21.406391779105086,21.125194984327518
7,20.208837850580572,21.236525963070285,21.48504139754497,21.47823516713068
8,20.158059015433235,21.211682541678115,21.490618571592577,21.276050999567786
9,20.17809014312631,21.172875724332293,21.46529869568551,21.445759368409195
10,20.221869740550392,21.187756948374744,21.455854074185602,21.257029472047968
11,20.200225388334584,21.199993668077237,21.460442061156584,21.438617690568687
12,20.137331765662147,21.2018367204894,21.469447136432265,21.309435175321173
13,20.191334773290105,21.1701324653226,21.4370336937114,21.418658937806914
14,20.210251943510386,21.229462320434408,21.476622140868397,21.347011910916173
15,20.20633575075477,21.250440254656162,21.497027468523267,21.462974525663757
16,20.182357612166143,21.28292686267329,21.49290287497911,21.37045660701435
17,20.188355635935263,21.19097435612816,21.539676085898552,21.520775352089366
18,20.143322949737023,21.258046067734085,21.51572638052833,21.40530806747357
19,20.155270616923072,21.157914246484992,21.493239633542384,21.470836098229814
20,20.156162711265402,21.31900695866704,21.519430729585764,21.421521273166256
21,20.189100288607488,21.19310408326268,21.515777645563784,21.49911481871041
22,20.19098127290104,21.193811566803777,21.485271641878345,21.393137762653307
23,20.187646216377047,21.188716337686664,21.50084267963555,21.476630442318225
24,20.15746486168989,21.219458367078015,21.52678324870195,21.43907522766326
25,20.191731603520164,21.184559159320017,21.517090894146477,21.494120219484213
26,20.158192011034842,21.239707332210433,21.44274982762124,21.361190525283455
27,20.15781879465822,21.193236053998522,21.503553418146574,21.48877540039043
28,20.165279751113367,21.218288020613407,21.494562484770725,21.41515378109954
29,20.179366007848813,21.28018546975966,21.53776001056363,21.521870397808982
30,20.167680141428654,21.199121362865515,21.504661146867363,21.42854945956811
