k,noisy,prediction,overlap_mean,overlap_median
1,0.22618716006557235,0.7030864778442297,0.7054927732232749,0.7054927732232749
2,0.2267710943832158,0.7043660376954548,0.7238074004915305,0.7098401891344492
3,0.227231047181753,0.7043051284210068,0.7361610345419439,0.7284202200423283
4,0.22573196619315505,0.7070858607524076,0.7358096471560184,0.727012010987581
5,0.22667405898053333,0.7054453039125116,0.7420162777613396,0.7348160266349945
6,0.22407699373127893,0.6986477966879527,0.7436153279879075,0.7352087299689718
7,0.22320425469100647,0.7015386696216535,0.7418450982049047,0.7361104186384325
8,0.22640080480440483,0.701528617073931,0.7445525766989047,0.7380409843833167
9,0.22513240418473573,0.7034280844047958,0.7466789760916757,0.7403651909422151
10,0.2251767899082619,0.7077981269281005,0.7437064469535103,0.7372466101452684
11,0.2258339355885392,0.708931253987958,0.7428100787306026,0.7373632939729593
12,0.2248529566611761,0.6946829352340347,0.7429620224637148,0.7375048689634276
13,0.2236333935357192,0.704659145003265,0.7425868173204622,0.7370226935925374
14,0.22570024920540233,0.6958492497359489,0.7466727063924202,0.740686166114586
15,0.2239248537878554,0.7040682113951735,0.7477928345311587,0.7426284124718638
16,0.2258929521635685,0.6998399111497796,0.7490945708638009,0.7436068848099843
17,0.2276612791418529,0.7019330522079438,0.7478576375925701,0.7426473559975045
18,0.2260657410082488,0.7026341285804802,0.7455497199445383,0.7401539318731517
19,0.22779814194159342,0.7042611910091956,0.7497109992831789,0.7448325269804971
20,0.22631538772579524,0.7020684701167517,0.7480606052060307,0.7427886206703296
21,0.2260722503685463,0.7041415225081415,0.7504807430052464,0.745879585799908
22,0.22463978636948384,0.6964310208019571,0.7459212945878426,0.7409076292589626
23,0.2256066279926568,0.70578092345444,0.7501745550865909,0.7452894948049192
24,0.2239139672739649,0.7049840945189497,0.7465300619004682,0.7415787783196255
25,0.22523664832437126,0.7008825842387064,0.7473668695499044,0.7430003070825557
26,0.22689315458742712,0.7040521144217002,0.7485893585436298,0.7440412059519899
27,0.22242439650758236,0.7030666812536688,0.7497300927041123,0.7454558823320083
28,0.22366632212981474,0.7016902878138297,0.7471182017551158,0.7428005986214723
29,0.22472401586828847,0.7004697372889622,0.7462737516717661,0.7418651088083275
30,0.22455116566697536,0.6986067432745322,0.7495686172970684,0.7450112402835265
