k,noisy,prediction,overlap_mean,overlap_median
1,20.1530557567828,17.06609880958777,17.165459096062996,17.165459096062996
2,20.212026054442084,17.118170012145516,17.156250783752807,16.6936731570786
3,20.166603740275622,17.064216292971782,17.166824554881906,17.171288220543993
4,20.16733877278138,17.166908152352917,17.19212987137961,16.948592571188396
5,20.165891593801287,17.083009352446524,17.140178354490537,17.135987206541476
6,20.143434232401827,17.072567078529197,17.201393402969394,17.028183728420576
7,20.20996127490465,17.117024994654912,17.1933163258281,17.190714560063476
8,20.182773529093478,17.127833827665494,17.189407642511306,17.065443127246994
9,20.181887074739244,17.106849001392014,17.204024548863217,17.20160889227725
10,20.149613425939634,17.16825974944176,17.200415959166026,17.101243482071403
11,20.172431233643632,17.11985791898329,17.211594398910705,17.211662105455055
12,20.1585277475684,17.126362898945878,17.19659649610225,17.110947367343176
13,20.153557308999048,17.06819813019869,17.176649579922717,17.175075311941505
14,20.21019785505978,17.103711529555977,17.225527056214172,17.16085730276359
15,20.164327732056474,17.155025642736266,17.199958990056793,17.19933423376361
16,20.156177185015753,17.124099429191425,17.21222486670004,17.150910089205812
17,20.17961403246085,17.07412303997616,17.19711976320497,17.1930396625107
18,20.18573050485255,17.136565724874206,17.176101767037085,17.117546360377247
19,20.151206294506764,17.132599673185208,17.18634559411093,17.18283534123059
20,20.160323443181227,17.1512690636418,17.203296969632657,17.15846254372896
21,20.161925710256906,17.093132995533935,17.215540810319723,17.215579535643638
22,20.144128928309723,17.118516826279272,17.237413072260924,17.190742562570602
23,20.16574248845697,17.14255182945517,17.185305549688852,17.188235814544935
24,20.156451895281442,17.135646114123823,17.199960444712183,17.1616296718501
25,20.19961180435206,17.075991717571885,17.20443751491247,17.20233677113238
26,20.17495239881686,17.092393484993064,17.18745508761736,17.144443155612816
27,20.169123114192967,17.079937297055583,17.207429997113422,17.202069528048682
28,20.15201334702048,17.146580299460222,17.219587789202105,17.18366429128389
29,20.16360780321768,17.15187172628,17.2009168531502,17.201793164383336
30,20.17860436780338,17.088254412894525,17.20486310669819,17.176676029359566
