k,noisy,prediction,overlap_mean,overlap_median
1,0.40203292878022856,0.7328767191411159,0.7429081067247701,0.7429081067247701
2,0.4004080203926349,0.7401683749005024,0.7548154915147974,0.7647673633565677
3,0.4007997892808344,0.739979185726239,0.7607178587680117,0.7543250415567935
4,0.4001264902197838,0.7341942506130307,0.7659822259614468,0.7700434404402104
5,0.4001252507564222,0.7382364964203766,0.7662963003527169,0.7613639740828911
6,0.3994538600883814,0.73860513660319,0.7684552842201807,0.7708701839925879
7,0.40065698101476427,0.7348779128120555,0.7667091122649838,0.7626901545029099
8,0.40215867560440055,0.7415530178859784,0.7703229956256376,0.7721998780892483
9,0.3987172424930891,0.737594304757898,0.766732397368722,0.7628021168135825
10,0.4017703354461584,0.7364931039525345,0.7686976940706993,0.7691807586155557
11,0.40079746531750693,0.7416731731252598,0.7706736667389558,0.766527180865241
12,0.39963496343305066,0.7351279245528798,0.7704045973605466,0.7705320857955735
13,0.39941669723027634,0.7380170891264191,0.7703961592102093,0.7669295741183967
14,0.3974545772199915,0.7389628854347847,0.7711459378536244,0.7704976388814926
15,0.4031108370993952,0.7414056531073325,0.7732086114591259,0.7703141471105317
16,0.4005130377221906,0.7374988363719911,0.768757962595769,0.7680357728192275
17,0.3986139548805082,0.7361998534790101,0.7707078340258171,0.7678981080586835
18,0.3992339582377218,0.7358013008785885,0.7661583303659848,0.7646133080365014
19,0.40102011997244885,0.7358547339922435,0.7712884357213378,0.7680750371583797
20,0.401212635738814,0.7369868351179936,0.7696766822573108,0.7691257336248197
21,0.40134598024177115,0.7362965719621186,0.770091570085286,0.7670277047803471
22,0.39896461531093247,0.7431118974953524,0.7721961579121727,0.7709313203191029
23,0.40010479093312934,0.738596309488118,0.7732653422484133,0.7700813421698232
24,0.4016907129084607,0.739758695451791,0.7727428378172458,0.7713900110222829
25,0.4022110102258724,0.7374018150704842,0.7701305213071113,0.7671387369986167
26,0.39873788713088,0.7344544381831709,0.7740103882452094,0.7726461042985506
27,0.400398252354029,0.7320238546557466,0.7726538580266872,0.7698868785763281
28,0.39973265204308717,0.7375778132617077,0.7726926047583534,0.7716551514840041
29,0.40045627455013855,0.7383133555552253,0.7707819303767836,0.7679074982736154
30,0.3996924323170366,0.738362400036946,0.77117007025152,0.7699835098761862
