k,noisy,prediction,overlap_mean,overlap_median
1,20.162568170681187,19.59110992743377,19.60914105656825,19.60914105656825
2,20.142145421533378,19.642065033133132,19.71276203988108,18.982556980363874
3,20.19785459914676,19.634231874018305,19.701602676255803,19.68889834942356
4,20.149144058555848,19.628304705477465,19.739566909192728,19.359370080637017
5,20.172276462554684,19.66712105735916,19.77980845899485,19.765794019455157
6,20.14291605663977,19.578295361152982,19.754390176740813,19.482740410036612
7,20.174320574842426,19.690131836613645,19.742694524904696,19.72616477458173
8,20.17157532331954,19.647947954006412,19.745732746322137,19.542971241813415
9,20.116230970214033,19.659481978800983,19.83802820298784,19.809710462018405
10,20.195804037315938,19.62325203729734,19.773418329903354,19.613547919996417
11,20.178898499626463,19.630658337862656,19.852171737381145,19.84075500600489
12,20.20208874724995,19.64933068634073,19.77561461928907,19.64159647064833
13,20.19929800634078,19.697691265637584,19.80243605096827,19.805252654825377
14,20.17870156127076,19.664300302889103,19.81437437119219,19.708377873561105
15,20.16093723109089,19.564555808069375,19.7211471145294,19.703059313515794
16,20.195539394232004,19.666347685503403,19.738006259789728,19.642434701074713
17,20.17583515322791,19.64533614979229,19.792256437182836,19.781969648520842
18,20.16332477705454,19.63428770980419,19.816334264351497,19.719097161973362
19,20.183700278106144,19.669506684883746,19.787906410052102,19.78705284153788
20,20.193128444092817,19.65017425466439,19.817193496310217,19.739706351004507
21,20.143549021843793,19.631286850518162,19.802623844394116,19.80244763811373
22,20.151826895089442,19.612786953805475,19.79836949456481,19.719058334552173
23,20.18751960963577,19.696404536590983,19.785300095916956,19.783725527553926
24,20.164269035463075,19.614707593501315,19.792854975364516,19.72407920429014
25,20.179800999908334,19.566148057211805,19.76332573495338,19.759180086598043
26,20.20178507863292,19.65089355538432,19.729375485016842,19.668040301189553
27,20.16691786159892,19.56953452360926,19.81407125264403,19.815417279279707
28,20.161121917853055,19.69241637030344,19.808044672447828,19.748601395757817
29,20.18209447467696,19.69763346683942,19.791589553827684,19.789034304448524
30,20.168866547779594,19.67711771661537,19.798991842797214,19.745693599597466
