k,noisy,prediction,overlap_mean,overlap_median
1,0.258256049610931,0.8235351173147212,0.8183586658893214,0.8183586658893214
2,0.2565884368260761,0.8227892920692976,0.8419963672889038,0.8275116973046244
3,0.2553653959009108,0.8228044806077123,0.8510343332704666,0.8443661686959267
4,0.2576118080764204,0.823928377678601,0.8581314987240232,0.8506581738164711
5,0.2564495507929566,0.8233641770196174,0.8566870437584587,0.850950300880902
6,0.2550677338441349,0.8235809407123023,0.8615772496467289,0.8562584790663452
7,0.25736143762489777,0.8226462022229993,0.8628339161811526,0.8589455683720791
8,0.25740652659636315,0.8201751375445876,0.8642811989649676,0.860294491325177
9,0.25733051707026694,0.8201108493114284,0.8636282851873781,0.8598296227125704
10,0.25708314246252756,0.8254318572299715,0.8658678916926318,0.8617031733735843
11,0.2565428174395098,0.8207551740156882,0.8657950749624772,0.8619655315627115
12,0.25721006290831094,0.8201175201634363,0.8644789167099063,0.8615690688079662
13,0.25737825404760684,0.8234101515713462,0.8641374145211032,0.8610042282318782
14,0.25662016622418643,0.8255065764075366,0.8660444894204263,0.8632873416954435
15,0.2569354431587423,0.821628741984024,0.8653829768264694,0.8627181000246911
16,0.2586737666010208,0.8232948783667282,0.8667922701062515,0.8641823742906654
17,0.25501193967159985,0.8262980150626057,0.8657276395181767,0.8634193126879143
18,0.25515450083196634,0.8228218120565034,0.8670538352662529,0.8645686693997742
19,0.2566305398897297,0.8207089144668849,0.8676396696787502,0.8656221515837219
20,0.2574922952362893,0.8197945356288886,0.8658658153702645,0.8635080431940427
21,0.25842667745951414,0.8200508567877066,0.8701950247728415,0.8681649636095318
22,0.2548296361748769,0.8204368851640921,0.8661645152135343,0.8644469242133325
23,0.2558243284343963,0.8271082540913438,0.8688301176313203,0.8668071705435294
24,0.25677100511818163,0.820569132719744,0.8664038605151724,0.8641680907644252
25,0.2571293932006639,0.8229400186893588,0.8690065810068228,0.8669584763751342
26,0.25617759707553756,0.8210902095961885,0.8697187977022776,0.8677538972771704
27,0.2585325456655773,0.8218250498169145,0.8683239618274109,0.866487061501015
28,0.25722789297930526,0.8218166783758444,0.870622553468937,0.868769378958379
29,0.2572378781543078,0.8233569052869011,0.8687888177485964,0.8669426235244971
30,0.2554505502288925,0.8227730176445245,0.8666134978136831,0.8652050750362045
