k,noisy,prediction,overlap_mean,overlap_median
1,0.5521829501940264,0.5573505832609422,0.5635303514572155,0.5635303514572155
2,0.5530898623205452,0.5648325735892404,0.573824550652802,0.5590597442846796
3,0.5558518570709575,0.5568069654059987,0.5849810166337882,0.576931941863983
4,0.5539536243643912,0.5583752774794652,0.5846313773078269,0.571614239851231
5,0.5550249928812018,0.5599320270454983,0.586745765508209,0.5761594103611478
6,0.555638079020676,0.5606117345815671,0.5867378977298895,0.573295180345061
7,0.5531221051874319,0.5592596896205931,0.5882032366933756,0.5783567282708474
8,0.5566657257634776,0.5573386578118619,0.5917691367805221,0.5786934140423796
9,0.5538786739063785,0.554624051963353,0.5903656715770599,0.5801345744014148
10,0.5555084564192155,0.5606059751542002,0.58801468089465,0.5753699026631811
11,0.5557392360563089,0.5513378191565944,0.5866658763047338,0.5759621720829565
12,0.5558863957589457,0.5539431635764087,0.5946212709291422,0.5828783303769453
13,0.554177669933002,0.5577435314841401,0.5836448860872839,0.573615129699634
14,0.5508188430092549,0.5541686172741598,0.5900346011511142,0.578352205979395
15,0.5536032262589724,0.5543678995245355,0.5904150060803652,0.5793026128791972
16,0.5550761461247753,0.5589667074385436,0.5901836337513463,0.5790998107929196
17,0.5559091661387797,0.5554734540223007,0.5935870685821969,0.582687242180099
18,0.5565190945243805,0.5622211753560253,0.5919354717009792,0.5806481245142445
19,0.552955940686715,0.5623907353821523,0.5888209307457489,0.5785176433214969
20,0.5561152893386638,0.5559409557840796,0.5876492263469694,0.5764000372528449
21,0.5527882221991031,0.5566788034814123,0.5907002740311483,0.580039376432359
22,0.5568360949916228,0.5620660055835737,0.591477202265135,0.5805127407641805
23,0.5556213590130644,0.5562711389933078,0.5921781610545652,0.5815450469763902
24,0.5542652803410275,0.5592392536774026,0.5897301094948904,0.5781191249058035
25,0.5550368377008639,0.5536941169962892,0.589208500260275,0.5783125325990617
26,0.5539271041610481,0.5607538982571498,0.5859398987925217,0.5748178530622605
27,0.5560804455822544,0.5608271569673918,0.5958745803946401,0.5851397316015062
28,0.553063775173701,0.5589231325983376,0.5969232516135763,0.5858391795412459
29,0.5538183730250782,0.5581595731608248,0.5895179673215332,0.5792776054782529
30,0.554841641565283,0.5540303690900807,0.596240152936261,0.5847182300122379
