k,noisy,prediction,overlap_mean,overlap_median
1,20.133844066763494,20.961723451663392,20.956027816479256,20.956027816479256
2,20.223063104198424,21.01520599748048,21.07093979137904,20.327740905416384
3,20.173380292181797,20.922010437386586,21.181198808550633,21.140253082224746
4,20.171583216673415,20.945872147498296,21.122541510222838,20.729179205848375
5,20.13885517683205,20.93447119606433,21.043455595208968,21.026527413113527
6,20.14622282555084,20.968456374760432,21.16452587727427,20.88555499832736
7,20.139798972525348,20.881619026099912,21.17556776916068,21.13642321679809
8,20.170655494164002,20.94585324449849,21.15759477198069,20.947577570667164
9,20.17443845297326,20.95005329988584,21.129094694713537,21.121680829346833
10,20.189325461058406,20.908202044808068,21.20226884144229,21.032134510719803
11,20.1893910805645,20.93129610632954,21.166253182893314,21.14395755461496
12,20.16348333073541,20.914515115777505,21.13283796077503,20.994546793369384
13,20.16591309901514,20.930848823442116,21.129067917103615,21.126194888100525
14,20.18818332400827,20.966085880322247,21.196088922933804,21.07616296120456
15,20.18246078641721,20.93397603718398,21.198085840385957,21.186453381442483
16,20.18176650166737,20.959795952030408,21.17999815777582,21.06930841661046
17,20.1578009703942,21.0114215894999,21.11215667034543,21.098120939732453
18,20.17659608594267,20.926924586045953,21.171186820974228,21.07785512832983
19,20.17576867518819,20.89554114604347,21.186145446180078,21.18542189077891
20,20.15312390470566,21.000779161224635,21.185147896437776,21.092015848719928
21,20.228742257547793,20.958767168499527,21.176922053278897,21.168192077957283
22,20.18906121042916,20.97685377340598,21.13731298357234,21.054592124962525
23,20.176740455723177,20.954071230419167,21.198412045878733,21.18788839671928
24,20.16281179328012,20.95811517300764,21.23498594874934,21.16074080574862
25,20.162767793970353,21.004134702366546,21.10289156255327,21.092132519884807
26,20.15488180715281,20.957106602044675,21.192125858571835,21.12486347886295
27,20.20887205548265,20.99094125822523,21.198171118116107,21.19458651093375
28,20.13730057348087,21.00734138144928,21.163697733808302,21.095789925715415
29,20.20115687423462,20.951670199576846,21.190479188033294,21.181880773174985
30,20.134229549541494,20.935802228349804,21.15197019764715,21.08712908657409
