k,noisy,prediction,overlap_mean,overlap_median
1,0.2929891845506707,0.7312797599339845,0.7252570958914745,0.7252570958914745
2,0.29511382361533345,0.7236411208142159,0.7512312932012558,0.7367179343927432
3,0.2923875396370315,0.7289987419053102,0.7548399522365096,0.7475084712058937
4,0.29271353159443936,0.7306576858844602,0.7617588750649742,0.7516580121838022
5,0.29599431937210224,0.728768510683401,0.7642207431225357,0.756836289414838
6,0.2923547097849204,0.7266425738294267,0.769120122386504,0.7599954546566678
7,0.2915639119363705,0.7289349565961432,0.7659836955086718,0.7598758870641077
8,0.2928529154583446,0.7285529876357127,0.7706029245833288,0.7635538034297142
9,0.29491157792884226,0.7257268574686677,0.7709477162355631,0.7649503809129611
10,0.29369020022833425,0.7272558822727223,0.7710167948433995,0.7639975061903805
11,0.29370550437399706,0.7276122758847664,0.7708184301950558,0.765890476667397
12,0.2937785419936609,0.728765871586741,0.7728787828983587,0.7671499268153767
13,0.29504920153131414,0.7280058210441477,0.7748700618000293,0.7702413242073508
14,0.2947746638488899,0.7233204535203566,0.7726132340005206,0.7678271747493876
15,0.29643495265276193,0.729258333009766,0.776447422660596,0.7710306645968119
16,0.29575509831824737,0.7241742100725099,0.7738455874477894,0.7688505673710311
17,0.2948155311379929,0.727219708322167,0.7748882795895907,0.7700476899887964
18,0.29234558021699125,0.7252162087826449,0.773092032569866,0.7681088706102697
19,0.2931004005981853,0.7267565550997857,0.775099327958558,0.7704434517397946
20,0.29321880791514865,0.7293342779916389,0.7741703548024581,0.7691844014995465
21,0.2965672423382758,0.7277371102894145,0.7781181880429968,0.7734086632089819
22,0.2969430108480925,0.7283841259954567,0.7751225731468084,0.7702918305109665
23,0.29624092008672365,0.7346113487738403,0.7734094749633167,0.7694965225574751
24,0.2939159404933248,0.7263091825073406,0.7747385245402597,0.7701235720177763
25,0.2955368131132301,0.7275449855943511,0.7757939673466835,0.771387654805312
26,0.2946286645966371,0.7303754781252538,0.7771045861929914,0.7726573575959325
27,0.2909984123029738,0.7270797756886067,0.7724069362921498,0.7687042377072668
28,0.293244184122166,0.7294001014796949,0.7736186355438696,0.7693691080030878
29,0.293908202126901,0.7287692643147601,0.7747800434916191,0.771078979557034
30,0.29382538916522255,0.7289042044909811,0.7743541184591114,0.7703470821755329
