k,noisy,prediction,overlap_mean,overlap_median
1,20.22856772264296,19.601636454283927,19.641182819905843,19.641182819905843
2,20.160050069154746,19.49830343078237,19.653915282244366,18.957156886092864
3,20.177389402298708,19.63299596419828,19.680938941845117,19.67221610902656
4,20.192899753332384,19.595935733242786,19.70670905268738,19.341822058316247
5,20.13945533451257,19.500641158195425,19.70034432825387,19.683577536056493
6,20.18515877532532,19.624611462976187,19.70329952025745,19.45385224326197
7,20.173532234325556,19.57894728594201,19.755893923314524,19.73718890682604
8,20.20125449942883,19.532112808171725,19.759588351520968,19.568295204317764
9,20.18147819354093,19.584915280018123,19.744819115556876,19.733044249812725
10,20.190681044024082,19.546668346045788,19.717731993510846,19.561015633100535
11,20.132583450053723,19.528296441136806,19.74112619703491,19.73223057060612
12,20.22640408872014,19.60232052346094,19.75375726920526,19.627310696882205
13,20.177114411303187,19.62891169194193,19.780912099855726,19.775974601925803
14,20.166773320290872,19.58537607828292,19.73282114393095,19.628191350982426
15,20.17492172149805,19.564105833721072,19.760552999964997,19.753052984914667
16,20.193729405282006,19.613594600967627,19.73781983505942,19.645736977148573
17,20.158084867273388,19.587053539343064,19.760119141896432,19.744941780656006
18,20.13459523043966,19.62802678455597,19.7565780242315,19.678964311906476
19,20.142728111228628,19.597838761876577,19.74817354470926,19.746090886890673
20,20.153614357999622,19.525667586726943,19.76846050173486,19.688703620397956
21,20.139707235597072,19.590399377330165,19.789927073369412,19.78502681860408
22,20.189430853338443,19.632407933679353,19.79810338409564,19.728993821951725
23,20.162882815565485,19.595336685202067,19.799934421699458,19.789705746580832
24,20.1253669301581,19.52633118746651,19.719925995692222,19.648525144495906
25,20.187177033148362,19.58803623918074,19.753273151262704,19.747082231352174
26,20.177643860263075,19.533489939446586,19.757221709880636,19.691939095789262
27,20.13636734641567,19.56998180777631,19.75483412289524,19.75152469711458
28,20.165648193218875,19.543483421268736,19.760612101515576,19.70018173156744
29,20.188810709248802,19.605211380128775,19.748082076585497,19.745266266410134
30,20.17480822394161,19.536975094386776,19.822172178912346,19.76319385042506
