k,noisy,prediction,overlap_mean,overlap_median
1,0.41467998404764467,0.6151959701186102,0.6112391505336339,0.6112391505336339
2,0.4147595049441244,0.6100798874547333,0.630915892350353,0.6194164701311651
3,0.4153125704536436,0.6162586626216853,0.6389082148031193,0.6314013880808826
4,0.4133265751654897,0.6099854374550817,0.6438182220805675,0.6350072303389668
5,0.41072587456617704,0.6101682799395352,0.6410251177205193,0.632547752536622
6,0.4147724814998724,0.6219263936660258,0.6485887888064182,0.6378102502684059
7,0.41196194858570645,0.6142523455744904,0.6462132922271598,0.6374649963570017
8,0.4165199626852275,0.6184279757737733,0.6486949451473943,0.640057826791575
9,0.41620793967882563,0.6132166259855928,0.6492687498149409,0.6410296651378449
10,0.4145195935682124,0.6211787411205448,0.6480079641637859,0.6398026095285725
11,0.4144998193492745,0.6188545160677725,0.6490812161052302,0.6404360492021094
12,0.41464729849970383,0.6140328189999911,0.651382813792177,0.6430862995183546
13,0.41413116785482906,0.6147359004272347,0.6521063230460189,0.643338530728727
14,0.4143631619183689,0.6104985063888159,0.6541589262911928,0.6457910705795483
15,0.4148033931409261,0.61278573704327,0.6489828072295117,0.6407564834789621
16,0.41220193137620414,0.6104218552361496,0.6495574115355474,0.6405735369178563
17,0.41000509100237764,0.6140295449898387,0.6453430976394714,0.6375102227388815
18,0.412409154363049,0.6177170055287173,0.6490807383018345,0.6402810128620922
19,0.41567383696599625,0.6192672607077228,0.6539796451750453,0.6460130366521116
20,0.4162322959808002,0.6155809671850629,0.6516706976237633,0.6430776686773234
21,0.4140056769436809,0.6154747230908558,0.6502270198595794,0.6425137051713734
22,0.4134553869757124,0.6201063382519522,0.6491693222089412,0.6400183381748589
23,0.4152017589211363,0.6171629573334939,0.6484978324986218,0.6402581892145032
24,0.4129919927172097,0.610245109114532,0.6504308648113066,0.6422118771804326
25,0.41645983442192663,0.6162026481843728,0.6523543187730388,0.6440393566923434
26,0.4157033929703968,0.6155362881410511,0.6516678006858311,0.6433670960130046
27,0.41480394937774295,0.6144809630967604,0.6485642540082149,0.6405427689094113
28,0.41518269818082,0.6172660994790419,0.6494647729375896,0.6409956483506088
29,0.41521989997139286,0.6127648750280816,0.6488035097080896,0.6405688218492567
30,0.41528923634349585,0.6125474410446164,0.6497181855245577,0.6410969927338488
