k,noisy,prediction,overlap_mean,overlap_median
1,20.174869816318303,23.693971983556988,23.71650255205835,23.71650255205835
2,20.19487038915983,23.700024685529144,23.933138413274403,23.240855144473507
3,20.1503291859817,23.63590898442159,23.98563251082857,23.932310596306515
4,20.171215115199672,23.54332844146949,24.00072717687804,23.618632926922594
5,20.152220239905038,23.788705156516436,24.06879407883625,24.03110749149809
6,20.179240863422297,23.628574524920005,23.977784032725893,23.715799304569302
7,20.187308515284567,23.70424422965111,24.040698029273454,24.04157778128478
8,20.195330201060393,23.690258103830235,24.050629239535844,23.863660265899362
9,20.150516571256315,23.679662207789068,24.096209041545244,24.085276469703665
10,20.192071663152316,23.673007842438977,24.11431442405814,23.944244223144917
11,20.192592192659898,23.72692833345178,23.954698988011064,23.93350517811122
12,20.169373749806798,23.624810672514283,24.132471849097044,23.998933569745276
13,20.151116802660553,23.726704504134744,24.151056603533227,24.137023028239597
14,20.16400908925074,23.69250318827198,24.047998282817346,23.921592681756824
15,20.149978064063948,23.61005376912475,24.007674820941467,23.993280686678936
16,20.184361133509384,23.63114615272801,24.174790829904605,24.075782652500553
17,20.233705139129153,23.558136044855303,24.09247463414786,24.076426636767327
18,20.133178132054724,23.625309974943885,24.145312587890896,24.048022954806658
19,20.13692953049418,23.665275656873547,24.12405614526127,24.10301453039082
20,20.18368096287343,23.722443134080923,24.120531271812098,24.036916850642527
21,20.110368912048617,23.653820791793542,24.07675470231815,24.05875296285267
22,20.14117866682344,23.55277513593272,24.15078032720568,24.064744252356647
23,20.172088853026196,23.740919405218023,24.068604957519103,24.05078910288666
24,20.141205386478486,23.596632840544803,24.124679716249272,24.049994141160248
25,20.172600206149326,23.75130424389484,24.116508012950078,24.096558607997437
26,20.21346496090178,23.691548587688924,24.061385087681973,23.98862314064037
27,20.136217589855665,23.69959565030527,24.15080833670261,24.146800751365575
28,20.223079213811836,23.700975389004817,24.131971590285882,24.084927231020714
29,20.19720805795199,23.755121215902637,24.096230638597373,24.092845771344315
30,20.19010871118564,23.69678120158397,24.129648773218996,24.07343046621961
