k,noisy,prediction,overlap_mean,overlap_median
1,20.20286026539255,23.259710375073375,23.244223789331954,23.244223789331954
2,20.172431233643632,23.316354288045126,23.57860313766704,22.628201882540502
3,20.15870707253315,23.328330326898687,23.616982746610308,23.56064325901455
4,20.172300117221962,23.292625872463987,23.67947537365364,23.20435506608261
5,20.16541903384194,23.292772750048165,23.70600622307368,23.647378749911883
6,20.18895088809154,23.302435871041194,23.76532134384844,23.41988313977165
7,20.19961180435206,23.313822760511677,23.73320673422174,23.700217868656072
8,20.13945533451257,23.26719444018955,23.67123017263124,23.409494248487583
9,20.17273570008417,23.332034272423016,23.77408928516501,23.742723114785157
10,20.20735028397339,23.266680537298686,23.78662840192462,23.57359875910462
11,20.156004157031752,23.36293118542831,23.78642731992203,23.779816556740137
12,20.20402959953352,23.298830978370326,23.6731939180294,23.494609938386585
13,20.155465102612137,23.38598165728449,23.785146751639765,23.772454255267924
14,20.22813627546534,23.297989992768308,23.716605993127537,23.553779588121774
15,20.158312818199132,23.39929750468484,23.68828133159045,23.68101007517938
16,20.19660680802196,23.299574130246636,23.784599206430507,23.64464605907792
17,20.192759942118084,23.469467277694665,23.68658470163581,23.660247279312166
18,20.181368142017515,23.334922753955475,23.74222574521408,23.621867469578962
19,20.177114411303187,23.432066106373416,23.767517433361668,23.755648937353794
20,20.16738315609623,23.304172581127766,23.817848341699552,23.716922968608507
21,20.192552260100957,23.29547776191955,23.72527316694251,23.71370172404356
22,20.184393008003568,23.31100939134661,23.71510294012594,23.604325489411284
23,20.209695870061207,23.333064112562173,23.67241575781567,23.66461177694045
24,20.168685971670616,23.357419428710685,23.74721094537587,23.64917144768298
25,20.1474469952945,23.268582855008923,23.74704519538797,23.7357650276982
26,20.198942401523553,23.354367859788212,23.789022123641487,23.702601708765364
27,20.16757252741376,23.39524031187115,23.70967723118332,23.702738154548367
28,20.170699029150075,23.277781509602278,23.74932026477555,23.67526917165176
29,20.227984742228806,23.31754680378822,23.671733576240047,23.65517168996703
30,20.139707235597072,23.316031168193323,23.77878518054031,23.7042587457757
