k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.164761619500908,23.236895488495293,23.22921585002287,23.22921585002287,23.22921585002287
2,20.138318052382054,23.200075445992525,23.397226716346474,22.482797081498994,23.397226716346474
3,20.16639258386094,23.239031864543705,23.522012793601277,23.4560916810415,23.52201278518435
4,20.145437136566386,23.240168969781312,23.61850914901655,23.098103099063692,23.618509139626532
5,20.16229256693617,23.28584870247086,23.553651134786126,23.494528456753212,23.55365112535967
6,20.179030683566296,23.20469656326587,23.604692752066057,23.26365368078076,23.604692745798886
7,20.060356657574097,23.249192314725097,23.60671180932404,23.56902400408725,23.60671178746773
8,20.131431740772882,23.213291511749496,23.611640210429083,23.337436642870696,23.61164022091518
9,20.144578250934355,23.263993843550217,23.63015263575074,23.58608372538417,23.630152617484757
10,20.180292055890007,23.214291942293734,23.633131683015396,23.418731108408785,23.63313171731057
11,20.171932749734147,23.22549538914298,23.652448344835673,23.641897150991976,23.652448344731983
12,20.163998211046646,23.25674467345628,23.623359740624487,23.437203071886973,23.62335973890356
13,20.199149410084075,23.171284146347553,23.611104074390393,23.57870694535724,23.611104069797584
14,20.11971497687619,23.203542494884974,23.608921170339023,23.455066653906464,23.608921194347886
15,20.16146601751921,23.25196367657548,23.64047219267997,23.62037172297422,23.64047218926641
16,20.179004700840714,23.334299511230295,23.66269079737302,23.52865701758928,23.662690780330735
17,20.17262264782648,23.259496280346053,23.56728749591324,23.55541443260666,23.567287512941824
18,20.181549824031624,23.213860335386766,23.6881688757681,23.557827738219636,23.688168878840564
19,20.201255339708148,23.24856901869072,23.65455449583726,23.635255968820893,23.654554492674748
20,20.162341123563845,23.28320837477364,23.65118091871907,23.540431975186404,23.648324298904804
