k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.14809139678527,21.4809837123735,21.477184013985102,21.477184013985102,21.477184013985102
2,20.21080170370858,21.387446497206874,21.668003052481644,21.00981057061191,21.668003052481644
3,20.164761619500908,21.440866870159553,21.741549761235923,21.69603826032683,21.74154975960046
4,20.199332945496522,21.45232769455873,21.71481501455046,21.345442514789713,21.714815015442582
5,20.158119832801326,21.445567648843763,21.815112367062987,21.763220381569663,21.815112359830806
6,20.137741735960528,21.469621644327567,21.846447167172226,21.587766742251212,21.846447166990075
7,20.137586312607777,21.474442783920068,21.81078610401302,21.77719496739101,21.810786103228004
8,20.145437136566386,21.4960458413054,21.83459226355317,21.647413557343572,21.834592277042674
9,20.184528069428843,21.410879225557306,21.816370871675794,21.78771172641266,21.816370839072402
10,20.15032423318275,21.42317501773168,21.7828298380309,21.626140311876977,21.782829843136703
11,20.189796623452786,21.42625915355941,21.809871864111813,21.785439316305307,21.809871870136675
12,20.15306991908996,21.355435880313472,21.839358510171046,21.70410084694135,21.839358508432795
13,20.060356657574097,21.4991802427638,21.855612388836253,21.82439520860359,21.855612390053622
14,20.162467797567167,21.48055423323337,21.897362706642042,21.778673342677376,21.897362720502805
15,20.142734035984763,21.389035502468857,21.825449043800766,21.796636705013235,21.825449039199682
16,20.19873713408167,21.507179095665553,21.864980849895094,21.756036373350756,21.864980842955735
17,20.15050042773141,21.44792705133602,21.858351086996247,21.830403592670585,21.858351087140658
18,20.180292055890007,21.41019712597162,21.820634274796458,21.734206605174965,21.82063429458532
19,20.187759000104442,21.44185455846415,21.811128904954092,21.786661055968306,21.811128893080237
20,20.155454381074676,21.465715596085353,21.84373918181191,21.75795440624785,21.840091890708912
21,20.129204501022308,21.391444484197173,21.764626153554822,21.73893228159661,21.7596102164554
22,20.151791803786132,21.39479921760268,21.84558951106655,21.76309103031315,21.839738481834054
23,20.199149410084075,21.360187016368727,21.819539570588095,21.791228138278015,21.815320402957944
24,20.185044868978995,21.472156681584067,21.861576712654607,21.785688339629484,21.856642137363195
25,20.180053098380753,21.45592525028523,21.82796313477702,21.801429409179573,21.8233169284049
26,20.149720448558632,21.482345692571844,21.88654228336272,21.80958466663259,21.881754233299407
27,20.20103279376814,21.419619394537154,21.844334454990452,21.817352369706853,21.839800261268056
28,20.179004700840714,21.447881042418672,21.828463573170147,21.74959457668416,21.82399275820989
29,20.171641445740175,21.423438455180793,21.85664541074456,21.82632817725898,21.852161624797613
30,20.187794414524912,21.453463774826808,21.87078001836358,21.800527413933626,21.866395153892086
