k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.2113636179979548,0.8192152927158202,0.8182179884528512,0.8182179884528512,0.8182179884528512
2,0.21567775621269797,0.8207999045633277,0.8538311223703353,0.8383898631086226,0.8538311223703353
3,0.213949069392348,0.8214982566132978,0.8606369221928553,0.8518065051456458,0.8606369220266264
4,0.21287923680732337,0.8202978874977231,0.8644395685882139,0.8544725348843331,0.8644395691863643
5,0.21318183451149536,0.8241339678611427,0.8702638795309321,0.8635771495165222,0.8702638803736805
6,0.21484933509055845,0.821114672394495,0.8718409337814216,0.8650841856632169,0.8718409350116301
7,0.21357108026928748,0.8130137746818776,0.8707702775466759,0.8658361231601558,0.8707702777189412
8,0.2116808597427649,0.8182975939391293,0.8737211048524061,0.8680743182836916,0.8737211045166087
9,0.21312971907370593,0.821317507430776,0.8739448141344385,0.8697608278814245,0.8739448143453583
10,0.21538756891822805,0.8215801914550315,0.8770537124498536,0.8724996237914204,0.8770537114555763
11,0.21440886966639283,0.8204216160422884,0.8726781034554444,0.869237721101715,0.8726781036842338
12,0.2147479774901026,0.8220429725225415,0.8794273264505489,0.8754050254408323,0.8794273270081335
13,0.21519667100997042,0.8221418870830873,0.8771871307701076,0.8739462038167112,0.8771871305845013
14,0.21373726131976417,0.8220330885132106,0.8785384802440682,0.8752651744894437,0.8785384792657202
15,0.21325087139530083,0.8200786643584459,0.8781321519341483,0.875070199806937,0.8781321517449231
16,0.213410202742869,0.823209308166619,0.8783633372823983,0.8755800663279864,0.8783633366842084
17,0.2131178887411178,0.8217508552134555,0.8788547328869829,0.8766085388691046,0.8788547327236489
18,0.21123974937868686,0.8200142154902789,0.8759863975219266,0.8733399468401374,0.87598639670896
19,0.2128923778484373,0.8218119306028209,0.8775013405885946,0.875726948341605,0.877501340312018
20,0.21266397258184458,0.8180042545065794,0.8762982676628647,0.8740170506209971,0.8763654007699184
21,0.213011626329777,0.8194279368689681,0.8786042231521064,0.8766257467020385,0.8786834128179755
22,0.21338262080408332,0.8230122921481186,0.878719717178565,0.87654239298038,0.8787564054049551
23,0.21347937333633338,0.8209249970953901,0.8809656983317746,0.8791067844619009,0.8810411067601005
24,0.21359248188669416,0.8164629771493306,0.8736475087766342,0.8718191483498814,0.8737571079672583
25,0.21467459287261423,0.8201535911424542,0.8779658768496824,0.8763538782163597,0.878114764603915
26,0.21276513390799315,0.8223418824122017,0.8794936598591618,0.877690329701542,0.8795763181813758
27,0.21385784982083822,0.8198629064033066,0.8798693377526896,0.8783402827806146,0.879898343603907
28,0.21199633318307493,0.8185164182153681,0.8784107761626169,0.8767826142101962,0.8785013942757254
29,0.21361682456442865,0.8196406119058591,0.8795391066493967,0.8780961265454273,0.8796164700454873
30,0.2130394010198991,0.8198378858500173,0.8794583459382131,0.8778308680625889,0.8795511114085559
