k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.3202597122003351,0.7751048805227929,0.7744722516203797,0.7744722516203797,0.7744722516203797
2,0.321032554604413,0.7755972378186288,0.8006855409944447,0.7850983936010355,0.8006855409944447
3,0.3202561484409683,0.7754153890423353,0.8094699155353393,0.8016728257125393,0.8094699155882249
4,0.3207043991645527,0.7757353128135136,0.8151782492782875,0.8053317141660128,0.8151782493239679
5,0.32066400416975116,0.7761788103020422,0.8183333393941371,0.8115470712424759,0.8183333398483096
6,0.3210372450091365,0.7771098812371962,0.8203001152992709,0.8129336307156715,0.820300115707687
7,0.3202191991835346,0.7747196928625057,0.8203949742684017,0.8148213232483867,0.8203949745732444
8,0.3195858162728886,0.7760372384828309,0.8209581704716787,0.81508395936158,0.8209581697559595
9,0.3207002914212168,0.7746639113366627,0.8227492157795702,0.8177853826223878,0.8227492153980552
10,0.3206722177383773,0.7760017389332666,0.8232975366985491,0.8181936510394135,0.8232975367359606
11,0.31994712374380013,0.7752805982522106,0.8239053183952492,0.819571636244232,0.8239053184713436
12,0.32030032701573063,0.7757509329258279,0.8242063846015587,0.8194635910026064,0.824206384371535
13,0.3203168078515732,0.7771428706402391,0.8255487270291567,0.8213859862591912,0.8255487266458048
14,0.320717503487781,0.7751740469139287,0.8243166986498681,0.8200212675053749,0.8243166985028807
15,0.32088193555617217,0.7760438536759471,0.8251782502272956,0.8212692065929706,0.8251782509322478
16,0.3207095847315367,0.773991393715258,0.82470196072385,0.8206695804320501,0.8247019611206632
17,0.32067074345214114,0.7740911795557561,0.8247429912980304,0.8212048417465325,0.8247429908066197
18,0.320426961219965,0.7746789618972391,0.824652306385603,0.8208900003157578,0.8246523072186368
19,0.32083896172477655,0.7769037827978547,0.8261976191129005,0.8227555742634404,0.8261976188423864
20,0.32031246189161877,0.7758386810703922,0.8261613585930894,0.822514586490416,0.8256663652163135
21,0.31997376055515664,0.7747642587491657,0.8261464099359929,0.8230162786422696,0.8257038504571479
22,0.3200368541785915,0.7756551953965255,0.8255470221286043,0.8222682422733577,0.8251066470872062
23,0.32043952800120473,0.773852003852952,0.8257086853638813,0.8226581996890212,0.8252715755458979
24,0.32091386590307375,0.7750833650687847,0.825676859797398,0.8224283404671136,0.8252349690132889
25,0.320414118741996,0.7753609065090044,0.8265089093637564,0.8234281700949369,0.8260650767465524
26,0.32048197544578033,0.7759812505816176,0.8266727181010106,0.8236431211160298,0.8262758979900924
27,0.3209415678215207,0.7766119422901159,0.827349714006392,0.8244780363916531,0.826916776175901
28,0.32077214200686477,0.7752158109021674,0.8262748283378327,0.8231660370669489,0.8258484114314332
29,0.3209310911746988,0.7756634699583204,0.8267267515241625,0.8238015241610375,0.8263052794589539
30,0.32089259012049026,0.7766623163059175,0.8275012223650999,0.8244681927928591,0.827117215761747
