k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.171133496473992,21.976637403010965,21.99238917517929,21.99238917517929,21.99238917517929
2,20.176707037793783,22.006072398575338,22.2168323203989,21.375552618702386,22.2168323203989
3,20.160684866313574,21.998753872529743,22.26636422296154,22.21718327772576,22.266364226459505
4,20.169258199243163,21.99602086281264,22.31782049143622,21.858216401869818,22.31782049279867
5,20.17909875748399,22.013643199354647,22.34890272196271,22.304685851880677,22.348902720577126
6,20.17764042572785,22.003117326332074,22.33980614222053,22.03025471013651,22.339806146544415
7,20.1563453471691,21.969786478065274,22.327095524283894,22.295469061712993,22.32709551708014
8,20.15396773135666,21.991531794967912,22.353267081540892,22.119250607237035,22.353267089774896
9,20.162658951806044,21.991006304193697,22.35445660766142,22.324574993900857,22.35445660442575
10,20.16711809267577,22.020047538993282,22.403710742375306,22.2105363171202,22.40371075616455
11,20.174835972655774,21.99648908123646,22.379771436453222,22.356607381478767,22.37977143938359
12,20.17141665394022,21.99408799646122,22.37064776003922,22.20873578776574,22.37064776239134
13,20.167174963175704,21.987866781075944,22.35751906292446,22.33657601344286,22.357519061688915
14,20.176420589640514,21.97631706371616,22.381254961422062,22.241904365050495,22.381254965819192
15,20.180634036913197,21.979681280080854,22.387940288751693,22.36820289129694,22.387940290094555
16,20.175859233190007,22.002300228955182,22.38750318367656,22.262789984459353,22.387503182327485
17,20.161766147544583,21.97506393943757,22.363160363348197,22.345313390999685,22.3631603622317
18,20.169140969724534,21.974901632203373,22.377641759480568,22.269022686768025,22.377641761728785
19,20.173910643467266,21.993058903390207,22.381432041420254,22.363644137999525,22.381432030168813
20,20.167172638508696,22.00426856184894,22.368608593296624,22.270215197012845,22.3672682960361
