k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.6208621205697104,0.5645390899993822,0.5645369298083102,0.5645369298083102,0.5645369298083102
2,0.6208621205697104,0.5645390899993822,0.5804902551442772,0.5804902551536296,0.5804902551442772
3,0.6208621205697104,0.5645390899993822,0.5850469853934029,0.5770347936419041,0.5850469853934029
4,0.6208621205697104,0.5645390899993822,0.5869526522604929,0.5814688717059632,0.5869526522604929
5,0.6208621205697104,0.5645390899993822,0.5875174364466326,0.5786844980505069,0.5875174364466326
6,0.6208621205697104,0.5645390899993822,0.5881181305880933,0.5808138064048454,0.5881181305880933
7,0.6208621205697104,0.5645390899993822,0.5890122395083768,0.5805997147169488,0.5890122395083768
8,0.6208621205697104,0.5645390899993822,0.5895637474289106,0.5813626679619683,0.5854768738833902
9,0.6208621205697104,0.5645390899993822,0.5900603206194529,0.5811806937790563,0.5862002578286979
10,0.6208621205697104,0.5645390899993822,0.590482663137821,0.5822763912898213,0.5868473356950816
11,0.6208621205697104,0.5645390899993822,0.5904544173482718,0.5818230349999354,0.5870746872541917
12,0.6208621205697104,0.5645390899993822,0.5906469222963026,0.5824874257150648,0.5874171520444161
13,0.6208621205697104,0.5645390899993822,0.5908215622749761,0.5821827710099986,0.587747663425191
14,0.6208621205697104,0.5645390899993822,0.591187143902499,0.5828913584451422,0.5882979804310763
15,0.6208621205697104,0.5645390899993822,0.5911921007152632,0.5827029719694238,0.5884118809888461
16,0.6208621205697104,0.5645390899993822,0.5911139791295452,0.5829545506732048,0.588419455431671
17,0.6208621205697104,0.5645390899993822,0.5912822499169899,0.5830074080023864,0.586964728759034
18,0.6208621205697104,0.5645390899993822,0.5918153304247905,0.5836869500707288,0.5876818256982391
19,0.6208621205697104,0.5645390899993822,0.5922350959141934,0.5839832227675774,0.5882266462605764
20,0.6208621205697104,0.5645390899993822,0.5924346295287954,0.5842098409928264,0.5885192631244942
21,0.6208621205697104,0.5645390899993822,0.5925455373073467,0.5841702725357049,0.5887142450474484
22,0.6208621205697104,0.5645390899993822,0.5925747214520537,0.5843059907986651,0.58884620387251
23,0.6208621205697104,0.5645390899993822,0.5928954012135614,0.5845039710647936,0.5892314797338797
24,0.6208621205697104,0.5645390899993822,0.593013382721551,0.5846677181755439,0.5894162765136249
25,0.6208621205697104,0.5645390899993822,0.5930354552460427,0.5845821447873621,0.5894896921852132
26,0.6208621205697104,0.5645390899993822,0.5930531538139338,0.5846445656777193,0.5895787892014759
27,0.6208621205697104,0.5645390899993822,0.5932546130823436,0.5846897754061591,0.5898422748017244
28,0.6208621205697104,0.5645390899993822,0.5933174598398364,0.5850359880392084,0.5899904063334449
29,0.6208621205697104,0.5645390899993822,0.5934562559007525,0.5850270191970369,0.5902024580232207
30,0.6208621205697104,0.5645390899993822,0.5934465641693992,0.58519269447049,0.59026881919152
