k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.173128640903254,20.921638080840516,20.9415225083457,20.9415225083457,20.9415225083457
2,20.173128640903254,20.921638080840516,21.199741933276602,21.19974193374984,21.199741933276602
3,20.173128640903254,20.921638080840516,21.300413330295882,21.22383369435385,21.300413330295882
4,20.173128640903254,20.921638080840516,21.33487267202108,21.28690275532492,21.33487267202108
5,20.173128640903254,20.921638080840516,21.360647695258667,21.287360829197276,21.360647695258667
6,20.173128640903254,20.921638080840516,21.379079896295256,21.322912569999552,21.379079896295256
7,20.173128640903254,20.921638080840516,21.395925516651445,21.32372476641573,21.395925516651445
8,20.173128640903254,20.921638080840516,21.408082174926726,21.345209377929862,21.3835022562213
9,20.173128640903254,20.921638080840516,21.415128842191912,21.341788379456005,21.392894761070703
10,20.173128640903254,20.921638080840516,21.420605380255004,21.361220957121574,21.39980462884879
11,20.173128640903254,20.921638080840516,21.42278211455055,21.35804779516457,21.404174642355258
12,20.173128640903254,20.921638080840516,21.425870385418513,21.3690003306967,21.408522138572938
13,20.173128640903254,20.921638080840516,21.430705277972685,21.370781413525798,21.414235302133044
14,20.173128640903254,20.921638080840516,21.432717227849658,21.377734975392496,21.416831483960095
15,20.173128640903254,20.921638080840516,21.435561791000097,21.37805333505448,21.420284918288402
16,20.173128640903254,20.921638080840516,21.435422166803267,21.37999504789176,21.420657313934374
17,20.173128640903254,20.921638080840516,21.438299560566897,21.380698437522586,21.4140841604043
18,20.173128640903254,20.921638080840516,21.44109649219653,21.38726835351546,21.41765553031553
19,20.173128640903254,20.921638080840516,21.445267633735064,21.3895043178389,21.4224179515592
20,20.173128640903254,20.921638080840516,21.44659135164019,21.394797990687536,21.424414710012783
21,20.173128640903254,20.921638080840516,21.45034479291826,21.397218768388644,21.429445663799047
22,20.173128640903254,20.921638080840516,21.450394736644128,21.399701065528074,21.43035885154881
23,20.173128640903254,20.921638080840516,21.452914330795743,21.401499961063394,21.43384091243862
24,20.173128640903254,20.921638080840516,21.45400891430752,21.405296783541253,21.435901168913624
25,20.173128640903254,20.921638080840516,21.454684502497585,21.405257420161977,21.436998260001523
26,20.173128640903254,20.921638080840516,21.45469751790746,21.405135339256237,21.43744298448326
27,20.173128640903254,20.921638080840516,21.456617444934572,21.406913452098742,21.439686179818015
28,20.173128640903254,20.921638080840516,21.45820732853978,21.41081725620056,21.44179168597006
29,20.173128640903254,20.921638080840516,21.459713527138828,21.40985153340656,21.443622873768604
30,20.173128640903254,20.921638080840516,21.459707458472046,21.4101130925568,21.444073311484907
