k,noisy,prediction,overlap_mean,overlap_median
1,20.175857412996343,18.737592923168123,18.720437703233046,18.720437703233046
2,20.1812792037861,18.71831678784548,18.778168909193443,18.114628421351927
3,20.156791696163122,18.738075377955223,18.815888717736588,18.816944535962566
4,20.15958105566333,18.793651822771054,18.800174987286905,18.44506820598805
5,20.154247125182756,18.768047486996117,18.821723369330144,18.81314502943894
6,20.176038787713573,18.777261963677308,18.82102658697835,18.587689499147928
7,20.16715286190131,18.628500035532277,18.840620914912325,18.834247877610117
8,20.195458296026683,18.73382274467962,18.85624443672541,18.67126666259812
9,20.16731699987045,18.729070517933984,18.830458818577743,18.822596391715066
10,20.158059015433235,18.722987257480344,18.872429312475553,18.72329798196743
11,20.177389402298708,18.744155400048093,18.848971448417146,18.844358162813243
12,20.193697850966664,18.76332731447597,18.876699484513626,18.761155879989108
13,20.18670825003598,18.708828975450558,18.834142919025997,18.831428930484723
14,20.177503117194856,18.725559151219333,18.895345039784065,18.79237274703013
15,20.166606005108108,18.74776063374153,18.827139129474283,18.82166075326261
16,20.166285539109012,18.660895249606106,18.85097916592168,18.767662726471713
17,20.17860436780338,18.659680267673803,18.84625814301211,18.846971908316533
18,20.18515877532532,18.756376889478265,18.830948786972755,18.748790962882932
19,20.14577823447199,18.799877928116917,18.84807880591884,18.84381584419637
20,20.150043685036817,18.729647872034157,18.869722485825278,18.798772022931747
21,20.133341307495627,18.754360974664337,18.843369436352482,18.839729792815877
22,20.158700576499676,18.75313511682013,18.876386368966333,18.81265743873487
23,20.155270616923072,18.69374431032611,18.88727389607184,18.881080317135257
24,20.1695352832089,18.73300088941292,18.813774183636102,18.75461389577086
25,20.18147819354093,18.76453731762937,18.848951117238833,18.846081356880134
26,20.17065156863128,18.70968860037615,18.9017939637897,18.84068044292012
27,20.128937412407574,18.74749881105992,18.839321933853096,18.83572450071272
28,20.178018482745046,18.750209448575106,18.83612716338027,18.78465254642998
29,20.149301220411772,18.74373186369,18.846209320491322,18.841776225464425
30,20.17567331326102,18.705733172552353,18.85681235385993,18.809162589700456
