k,noisy,prediction,overlap_mean,overlap_median
1,0.24823841809989533,0.8294656593097126,0.8280783217004679,0.8280783217004679
2,0.2453963374560446,0.829419921486846,0.8561516954750995,0.8409887906095194
3,0.24714935004269412,0.8254790297779768,0.866193325844344,0.8580711156279532
4,0.24471696765908285,0.8274010632059196,0.8718046116568264,0.8625024051848864
5,0.24586321135189293,0.8328723422758708,0.8739164094420806,0.8677793165710597
6,0.2454547203723371,0.8307867462530438,0.8764045993592328,0.8697504706369541
7,0.24499984228181254,0.828629593325044,0.8780029849554776,0.8727626199457331
8,0.24452658433641328,0.833429164775391,0.8787349269071416,0.87368239928302
9,0.24591693538664985,0.8302410581927548,0.8790837502806979,0.8750060413910383
10,0.24610869532141388,0.8273012775959088,0.879304171022005,0.8752406727767552
11,0.24604143217642208,0.8262892114083484,0.8814205847201926,0.8781485796333588
12,0.24650235766121273,0.8251999093484098,0.8812712945008415,0.8776662848385858
13,0.24383748819077652,0.8336298725719659,0.8792719263207799,0.8763681092858634
14,0.24399183950761968,0.8277027133303989,0.8809512573238382,0.8775792256252822
15,0.2465376360861405,0.8278813310089068,0.8832095535731909,0.8808561180182654
16,0.24549552687816772,0.8316341164958799,0.883853613252388,0.8813223636064824
17,0.2446189608035918,0.8332730828072932,0.8821601976532101,0.8799527796393531
18,0.2459277612938153,0.8252994400059399,0.882062994804336,0.8797803057049866
19,0.2462500522690136,0.8277816209394059,0.8829861473107314,0.8807619853536363
20,0.24570038100461436,0.8269930105904377,0.8836846288798893,0.8813454179044679
21,0.24649322152488906,0.8304545772014719,0.8841963937394339,0.8820980387625729
22,0.2462853937043096,0.829858181994768,0.884394744546087,0.8825024857324466
23,0.24586796161043065,0.8319099900661157,0.8835524047089882,0.8820148780215236
24,0.2462982265547068,0.8269471501652261,0.885190795914256,0.883263249228116
25,0.24565759937747236,0.8285938902678889,0.8822188094555011,0.8805134387106341
26,0.24491387060881442,0.833184853644388,0.8821839247936734,0.8807785000033934
27,0.2459634125603489,0.8265140930046585,0.8859108555348438,0.8845011823134991
28,0.2444676155273699,0.8293196250153572,0.8827602692059852,0.8810386158799557
29,0.24426972772516478,0.8271608891211719,0.8838496354298333,0.8824413130688369
30,0.2469192317149978,0.8297967514633925,0.8865801812913262,0.8847320396525908
