k,noisy,prediction,overlap_mean,overlap_median
1,0.27786218600067863,0.800038043114674,0.8084116058484451,0.8084116058484451
2,0.27996806882765696,0.8085376153392693,0.8334591363706287,0.8191441249494748
3,0.27878824001840746,0.8126055558452289,0.8445889492306948,0.83738222963448
4,0.27807354870748596,0.8093689936492898,0.8456926835692774,0.836140228434991
5,0.27791365106849647,0.8094320289104898,0.8522380558375995,0.8454754719452515
6,0.27783033739996266,0.8061811946140129,0.8512340367161283,0.84486302339983
7,0.2783159785390107,0.8067474733087723,0.854218947951212,0.8489985133318749
8,0.27764444936982763,0.812014555771496,0.8529193143764214,0.8468832914648832
9,0.27554436426829604,0.8126832485530027,0.852030353216462,0.8476627440506369
10,0.2808661114647612,0.8117326043663813,0.8592893390002756,0.8544740261932628
11,0.27820461910622735,0.8081891887582543,0.8565439244818278,0.8527648740982883
12,0.27843341091282764,0.8035642318151172,0.8589117333328344,0.8547412574396935
13,0.27802330407508924,0.8046358246799657,0.8593806080696549,0.8559168807139891
14,0.27910878952841983,0.8054236235433873,0.8595126818961304,0.856024441948709
15,0.27716625207534645,0.8054398122824532,0.8570482454676905,0.8537020834034575
16,0.2774769101774073,0.8082552604454067,0.8563533304700158,0.8529430810489268
17,0.2789454077694586,0.8093784999425828,0.8602139946866078,0.8573164861041039
18,0.27840690484915637,0.8106114565991005,0.8611768869403447,0.8577635468327031
19,0.27787016833014855,0.8126707978337052,0.8564265834788777,0.8535469793577662
20,0.2759047315764755,0.8079438679279769,0.8577144066384941,0.8549905038436908
21,0.27797087078759014,0.80724483160557,0.8617737739650705,0.8591960983554462
22,0.27823155214095385,0.8066183478884305,0.8577344273037794,0.8546651246698074
23,0.27692964533442394,0.8126827429157504,0.8619455716508475,0.8595668170362827
24,0.275991816766098,0.8108041472240832,0.8583655774209455,0.8557805570508109
25,0.2780863821154721,0.8080556561872979,0.8610059531979152,0.8586386817303121
26,0.27595069530427213,0.8043430081851548,0.8573482414506193,0.854977927991488
27,0.2789010163476373,0.8098060328935017,0.8618409319657812,0.8595549910787227
28,0.2789213963861179,0.8065612279695682,0.8623363057417103,0.8595519689040035
29,0.27997138775270597,0.8065114286640646,0.8626738767141189,0.8606029058542278
30,0.2784251533057791,0.8092747447015379,0.8578140127488362,0.8556215116367005
