k,noisy,prediction,overlap_mean,overlap_median
1,20.182858523680615,20.97054804812874,20.981587553564406,20.981587553564406
2,20.125831315610654,21.067678250064347,21.155906315357036,20.444194376561462
3,20.21842778112187,20.970096814084624,21.176486277604816,21.1215103421224
4,20.18558188930852,20.991966212409864,21.24597695791484,20.879605551955077
5,20.187288393736367,21.061926240066423,21.354753799312075,21.31254565321146
6,20.157798343597094,21.031136704623137,21.241212714317,20.97057884672782
7,20.185344508066297,20.999821147823745,21.23625610242094,21.188031186163702
8,20.1695352832089,20.940079839598823,21.225536479252757,21.01561469274134
9,20.201093560538567,20.941913578072118,21.305092689089456,21.272169913973222
10,20.15746486168988,20.982669310043228,21.27579487859304,21.09913371766406
11,20.163265400089326,20.912091678992645,21.226047366371393,21.18951040432204
12,20.187553288917073,21.0120460826479,21.267635938256806,21.1241805921616
13,20.15686551284549,21.028189188644614,21.320645696799577,21.28670775307406
14,20.15537753182096,21.002372660696143,21.283900017774773,21.156981121162254
15,20.15058261070669,20.97637019077391,21.293049609621466,21.262755861667486
16,20.197154379825072,21.014282484293606,21.324000609869678,21.208525846203695
17,20.15484685330502,20.995726454978957,21.29234893491183,21.268119506186927
18,20.163218571759685,20.938272036852407,21.29516942515592,21.185238455915638
19,20.203539490010186,20.93279780404524,21.31135720974282,21.283696610151374
20,20.190303494957426,21.05004320862455,21.25948584178923,21.1585053333877
21,20.181003177265676,20.97887187413256,21.30547529397466,21.278440747857992
22,20.16866354159033,20.956822827987747,21.30073244626924,21.20316778427376
23,20.16581405537977,20.980913108745874,21.32541169653601,21.288494787774464
24,20.215188956714968,20.990604836893006,21.255168649550527,21.172888269897765
25,20.14943562123119,21.02356944603235,21.320526664748645,21.294253557925234
26,20.18140624932518,20.90724875453851,21.306186585804078,21.22118746766414
27,20.145060403089417,20.980489944562173,21.310004387752354,21.286680611598022
28,20.168232398404534,21.01804430978045,21.328701184376165,21.24811429304817
29,20.161272578171697,20.997554944544188,21.307576259055203,21.276277447799202
30,20.187726825122922,21.03127712200697,21.300548837872974,21.230130956347534
