k,noisy,prediction,overlap_mean,overlap_median
1,0.17532856268533525,0.7944386333713473,0.7961418900154441,0.7961418900154441
2,0.17411811984698078,0.7930329601090091,0.8314055952368676,0.8129621059388173
3,0.1745246716376231,0.7944956117050224,0.8433698783247411,0.8338744278636563
4,0.17457970435383968,0.7953709084742188,0.8510633723387601,0.840107599365628
5,0.17533590277776565,0.7967415519876524,0.8557753616325491,0.8485116186169605
6,0.17403753060883168,0.7970293615010959,0.8554320285584213,0.8474743378850219
7,0.1731725886983427,0.7952922602148542,0.8586721341177409,0.8526256500340673
8,0.17431262002149162,0.7974100381263263,0.8618476513224513,0.8558319288078203
9,0.17535499372052674,0.7947008420564654,0.8618759843278712,0.857579707543371
10,0.17713035357400186,0.7952190859513003,0.8624495008965583,0.8577483484233338
11,0.1755148254058816,0.7913097821798003,0.8648079191614128,0.8608264719870652
12,0.1736149700007506,0.798463811070688,0.8646151436724961,0.8602510642158778
13,0.17367114113098783,0.799447833269631,0.8653476553928233,0.8622528347367523
14,0.17454926744799248,0.7910831106893675,0.8655325956575511,0.8620004744523424
15,0.17608586629293144,0.7989417039550015,0.8678527820053955,0.8647421211913202
16,0.17483595033478938,0.7997438200612891,0.8655277317857626,0.8620945016295474
17,0.17481917973206001,0.7967656737905278,0.8694345231849111,0.866980590034595
18,0.17532828627123614,0.7944009773097324,0.867109937612885,0.8646882268480539
19,0.1753107982155987,0.7926152380737066,0.8676099575822465,0.8655300768415207
20,0.1749385630278532,0.7952318705386242,0.8668650673885157,0.8646651193064198
21,0.17326037050399135,0.7948268630703123,0.8667080717341988,0.8648970886177126
22,0.17459708643835736,0.8018627773855422,0.8665349499970797,0.8643872844636435
23,0.17409315023547656,0.8000025142140335,0.8668030038259099,0.8646309018012331
24,0.17489532591910587,0.7999821881365821,0.8697105182939943,0.8678492563101774
25,0.17599085466301745,0.79132082116949,0.8701079616145568,0.8683709028503808
26,0.17504721813469248,0.7908777527225377,0.8693440441592031,0.8675364931773571
27,0.17708718084649977,0.7958047588123559,0.8703940072373163,0.8688477438849229
28,0.17437342676594433,0.7999774967621988,0.866393988068786,0.8650624412110276
29,0.1741305163259027,0.7998898168759223,0.8677775901749162,0.8664460291979349
30,0.17473433012282524,0.7983237225850067,0.8693226341207404,0.8681840549464521
