k,noisy,prediction,overlap_mean,overlap_median
1,20.15870707253315,19.351617059370227,19.31916147681696,19.31916147681696
2,20.18573050485255,19.321298460487988,19.423387026630134,18.929350211109455
3,20.18895088809154,19.32500033251076,19.44049842208049,19.433240701248117
4,20.18434222962986,19.29735350998527,19.463552353131117,19.227910194555356
5,20.17273570008417,19.334324269057824,19.53636319575436,19.52592296040787
6,20.177082170618682,19.35635243943697,19.552640095325238,19.38276326022917
7,20.20402959953352,19.335910421405202,19.482206468555077,19.470968182480235
8,20.18147819354093,19.341362891345888,19.513277879886246,19.392069045877676
9,20.158312818199132,19.39174789781535,19.500189817868645,19.487052130447438
10,20.191731603520164,19.336624853923727,19.488288631605755,19.38590834896676
11,20.181368142017515,19.347908412743852,19.50056944577743,19.488154563941375
12,20.17228422481339,19.363466626188014,19.443335007242887,19.356671587799205
13,20.192552260100957,19.29605099717929,19.44421433376617,19.44011636092077
14,20.168331743751835,19.312751255444812,19.520570531561873,19.448332280622182
15,20.168685971670616,19.35596894403957,19.48548961930039,19.482057290694172
16,20.151437166787805,19.324988044819307,19.528918651945155,19.466690324872356
17,20.16757252741376,19.382891026172956,19.513871428231333,19.50851173771795
18,20.16678916346768,19.383875054026603,19.5156067302301,19.45749029723778
19,20.139707235597072,19.382040021224462,19.489543266727715,19.488879525452113
20,20.170948633122947,19.27614417032044,19.519232756644193,19.468205741251637
21,20.18098766166824,19.28621195202419,19.51969417351053,19.5089718321031
22,20.145662030762285,19.314222656549514,19.53131847434807,19.48027820671893
23,20.16925465469548,19.351025010301484,19.545316861534072,19.541792944968385
24,20.14943562123119,19.317342456926202,19.493843859226008,19.44380074604641
25,20.217518676529593,19.30443328345136,19.546687367785864,19.541861050065993
26,20.205285729072152,19.357524668488608,19.557648040089756,19.521215885765354
27,20.16469729550501,19.36125759936208,19.503236626631434,19.49098935177982
28,20.16713344054043,19.286364350771027,19.516934692353058,19.482337811654553
29,20.18752192943345,19.306435430212346,19.500690455082463,19.500843251958877
30,20.129021844890236,19.291632206373247,19.5216098491397,19.485336337119264
