k,noisy,prediction,overlap_mean,overlap_median
1,20.181887074739244,21.92424669275112,21.920520753129665,21.920520753129665
2,20.1585277475684,21.908181672135264,22.04238703807636,21.249869707162873
3,20.164327732056474,21.921175484198095,22.19295709608523,22.165757361363042
4,20.18573050485255,21.93067339891662,22.131608000295802,21.69445850467321
5,20.161925710256906,21.867777637806782,22.221870505424327,22.17486936526367
6,20.156451895281442,21.862007089742214,22.19093423709625,21.887563831659005
7,20.169123114192967,21.818434975895187,22.223288641199122,22.193948452008744
8,20.17860436780338,21.842168938753098,22.177391421425845,21.954982834831323
9,20.15926890064309,21.949286111368412,22.168967620961535,22.149401878837644
10,20.188355635935263,21.938978846384067,22.219256643922204,22.023385188451332
11,20.20402959953352,21.832351428411027,22.215867382213613,22.201175593072367
12,20.16673101405118,21.946399377399946,22.186025469239862,22.02928617186723
13,20.17208058015497,21.91626154722083,22.245127476137668,22.218120595705596
14,20.185725803445457,21.927579127688283,22.198692213233553,22.059252912035817
15,20.186956009944925,21.926417239030457,22.18532236156716,22.162084221145015
16,20.190076317085964,21.90323268549177,22.226592492142597,22.101702031727605
17,20.163748412477954,21.85402119009236,22.228329728117178,22.200558109727055
18,20.17228422481339,21.9827916216307,22.247066338824013,22.13569412455754
19,20.180771695445728,21.94749345369448,22.27058291054876,22.252473576190297
20,20.155020765906933,21.881080087449586,22.201284224101684,22.103105446037283
21,20.185699185224692,21.945297981179493,22.290616286698793,22.270086288417307
22,20.202954444705302,21.96939969780506,22.228412963608907,22.132261477808903
23,20.171261844369482,21.886102058672762,22.199396572017914,22.17799160756629
24,20.154846853305017,21.947713049027445,22.275130208991264,22.1912261900571
25,20.16757252741376,22.050804844024043,22.129806503277102,22.11051464140883
26,20.143563439031546,21.869915554172287,22.241051474626133,22.156073349481858
27,20.181938632576216,21.942933123101138,22.258705786957826,22.245462716050323
28,20.21825781897362,21.940645290779905,22.246210227339734,22.169400992487148
29,20.1649520327109,21.889712773487794,22.216986354328885,22.2006456158717
30,20.19362713175728,21.847034343895444,22.25225992399656,22.18165339519313
