k,noisy,prediction,overlap_mean,overlap_median
1,20.215150273026747,23.77637955698628,23.824949752789443,23.824949752789443
2,20.149616870703912,23.796812191490094,24.024519417328904,23.779797042778938
3,20.170959919979975,23.78753872510211,24.19308634456212,24.103975544699455
4,20.155802838485265,23.780254961017093,24.248104522460906,24.154282360138886
5,20.20956268250068,23.878819509813777,24.204800275094044,24.171985687434
6,20.172767799228986,23.80724269526397,24.394964937426963,24.352009119232576
7,20.18007950788852,23.71979903866373,24.35095120580066,24.31510571159206
8,20.200071883945583,23.833756891799457,24.381889989139122,24.34693532296151
9,20.154770881148316,23.71774161165758,24.41366494323497,24.376492369668444
10,20.19134428916597,23.77131123081623,24.437330706786557,24.409509058443938
11,20.19392505642063,23.857419418176704,24.32972243838055,24.30279912799454
12,20.146831320677446,23.80147578472097,24.433372353108638,24.41056796041536
13,20.15901168442566,23.79207320430453,24.40482491473968,24.39763577048209
14,20.148836394303263,23.772358843828595,24.38274849500155,24.362863973193964
15,20.206306761946177,23.936081537956152,24.378120275686918,24.358972178469074
16,20.157482785400003,23.77324544322477,24.37238369686294,24.364574324664503
17,20.14862287100536,23.720709618606307,24.412139571205188,24.40507105977039
18,20.174610906412344,23.8152093511194,24.307091329717725,24.28840377872838
19,20.172396084737624,23.82732993890178,24.351823710343403,24.348105144448752
20,20.185575953508618,23.84709421450384,24.423760329054215,24.411379360655076
21,20.18446864982627,23.79620938804933,24.396795549725304,24.383166745791595
22,20.124766199671534,23.811776027929284,24.426113502130136,24.42199894458654
23,20.166141720094046,23.81712385473768,24.44174047910321,24.424869036820276
24,20.1734103091111,23.834078782376128,24.360616152032986,24.355333095274506
25,20.20552611326462,23.84172106569254,24.37612303696607,24.36967976851959
26,20.14558281669458,23.76163000786939,24.36189281737721,24.35062097030503
27,20.16902232908667,23.70259457481393,24.44958586166795,24.44566698936105
28,20.16523385673385,23.779827181462224,24.424025921812408,24.41505086252487
29,20.15864610666728,23.888586359350093,24.446249032361933,24.437757868049637
30,20.16311283919576,23.87808944869061,24.30684144667065,24.31096913129344
