k,noisy,prediction,overlap_mean,overlap_median
1,0.3544473752493349,0.676570615026372,0.6638486379120154,0.6638486379120154
2,0.3548818810374411,0.6695141479052803,0.6947930052455203,0.6775481135998597
3,0.3550159953070093,0.6688254425605026,0.7049560794692544,0.69449238268293
4,0.35557137472709777,0.6722340245817465,0.7135963914028247,0.7016548895288995
5,0.3537797169156359,0.6709599486756641,0.7144515770934279,0.7060131737511449
6,0.35327711170917914,0.6633274399129365,0.7139482380031917,0.7034892379604459
7,0.3536366558453275,0.6725809330892772,0.7143094616725553,0.705627551613332
8,0.3531798642444831,0.6741682985950456,0.7184215451878282,0.7090607332387936
9,0.3535280621684786,0.6676437155575092,0.7165267863361207,0.7088422428883293
10,0.3549284288315774,0.6736660696732368,0.7255369475049362,0.7171825042198383
11,0.35505201718215323,0.6707092732763252,0.7186756675513785,0.7114790216497843
12,0.3530147423495805,0.6705433596834004,0.7175122472448299,0.7094772245301272
13,0.35230874152266023,0.6696679497382072,0.7186282883778027,0.7117547349814175
14,0.35536023094178043,0.6674290999385821,0.7172769548448382,0.7093113160478358
15,0.3516837610069714,0.6759370462900498,0.7167075159498878,0.7095390941101601
16,0.3564748414127233,0.6689490717180118,0.7218933491541935,0.7138623180166728
17,0.352341202665531,0.6731284703918644,0.7215315675200722,0.7144215969654409
18,0.3564618889144647,0.6670329368119803,0.7228669566291058,0.7153635275835829
19,0.3561084881834696,0.6685153192900734,0.7225683756945489,0.7153787869234318
20,0.35457040875610746,0.6708252266901596,0.7191030760966198,0.7111793173543222
21,0.3520372730805311,0.6737250228316027,0.720818852454424,0.7139774314371277
22,0.3551731721720055,0.6692684092899146,0.7193722586595016,0.7117854105826728
23,0.3545164696122189,0.6717847897380579,0.7217993779770497,0.7150243069645231
24,0.35375030364755006,0.6725104708666969,0.7223117748971021,0.7150999946611317
25,0.3561630885707212,0.6721478061464103,0.7240158881427312,0.7172048708851206
26,0.35341411695436026,0.6679378894682628,0.7202693770158788,0.7132101492238068
27,0.35289348701355316,0.6703053579210848,0.7202781140215836,0.7132959819230889
28,0.35615916577390083,0.6639693056224049,0.7216660364031414,0.7149779732570253
29,0.3533175543712375,0.668047609899881,0.7262937638658072,0.7197456686302739
30,0.3525100827519268,0.6729552515254276,0.7201980132062008,0.71361761686765
