k,noisy,prediction,overlap_mean,overlap_median
1,0.2951026679071937,0.7694626595409035,0.7700579945731447,0.7700579945731447
2,0.2933278694217698,0.7684759086807315,0.7932656812161311,0.7797056665722847
3,0.29438485102226764,0.7699159830259807,0.8075243896285894,0.7996692288299242
4,0.29235089385836316,0.776279553638925,0.8059246562635218,0.7988117595168786
5,0.29491505608149743,0.7728248733822208,0.810361055990482,0.8036185353021662
6,0.29638042162274403,0.7752836748283417,0.8132515167573353,0.8058185717084668
7,0.29629244915399444,0.7758976310373421,0.8161170392731321,0.8100993922890962
8,0.2924321438222127,0.7722031863310411,0.8110400347791109,0.804934543594079
9,0.2951898480550065,0.7750518406593625,0.8156679454224771,0.8104165225784765
10,0.2944751019373923,0.7707156437301308,0.8165620768929855,0.8112733384324511
11,0.2948628232981625,0.7738309932443408,0.8154344172946915,0.8110109053752602
12,0.2965574576794724,0.7672024152260388,0.8164495420221534,0.8116029707376184
13,0.29369314922176637,0.7726354703321767,0.8144460175320655,0.8100771888344802
14,0.2954215216285826,0.7695280021577561,0.8167454807912934,0.811425967789344
15,0.2957046739083289,0.7717223438104154,0.8191222164135293,0.8148496863487219
16,0.2952437854089943,0.7667476666971913,0.818958161392513,0.8144764913041538
17,0.29346605983008667,0.7684962609243493,0.8160854807087724,0.8117890837655516
18,0.2958680286900433,0.7728343220358354,0.8176111568927994,0.8132913895264968
19,0.2961569283252949,0.7761887920596794,0.8166654551400626,0.8124125583883773
20,0.29283022776339274,0.7727505839217802,0.8160855127749125,0.8121623397152495
21,0.2941146680191883,0.7694479759301075,0.8181992970435318,0.8145641817878196
22,0.29362078283259335,0.7706244179143207,0.8219008576860379,0.8181481960582733
23,0.2960694430218786,0.7740304119442064,0.8205649030102674,0.8164235688126303
24,0.297397816990788,0.7718886627194438,0.8184456435820922,0.814880205200215
25,0.2964585608216242,0.7698984076331943,0.8188941528828898,0.8154490433896495
26,0.2948859590070458,0.776155039667104,0.8186491256162511,0.8151308467869054
27,0.2951329416753446,0.7706158750554124,0.8208421779641331,0.8175708061054697
28,0.29457720642824403,0.7753685648362099,0.8190223243774934,0.8151378058356356
29,0.2953392473480912,0.7723487846395392,0.8185195630174015,0.8152032003441223
30,0.29525473797304785,0.7703626005718616,0.8205827809013448,0.817200357626697
