k,noisy,prediction,overlap_mean,overlap_median
1,20.183938738142086,18.782609578795682,18.846604513899663,18.846604513899663
2,20.182773529093478,18.804521636053206,18.863782916723228,18.33421622310642
3,20.154247125182756,18.79890594050425,18.91719198342249,18.89415867941458
4,20.22856772264296,18.792755460157288,18.944639930977136,18.652654971594075
5,20.118336354908397,18.80832249348593,18.92913906182328,18.91795698599476
6,20.16731699987045,18.782945696964113,18.93452407454617,18.74274727523501
7,20.151206294506764,18.78176930227279,18.919856256488217,18.90020097286272
8,20.153841814000522,18.832965025412797,18.910635954556746,18.749656165152658
9,20.18670825003598,18.76466201566117,18.938091184827037,18.92989303463797
10,20.16154312165046,18.84284501775729,18.955765563373003,18.825264061202056
11,20.13945533451257,18.74572681375052,18.90698724592111,18.881768900038725
12,20.17860436780338,18.751620467088127,18.950603119196238,18.855640060869266
13,20.15531166878672,18.804425722342323,18.90577469546859,18.88755895576761
14,20.14387365930556,18.788754321991895,18.948142945994764,18.862836479246237
15,20.133341307495627,18.802602752512875,18.960143623308834,18.952271313277
16,20.139282118954416,18.846549256215578,18.93264799689244,18.85236091580804
17,20.167667512592274,18.766876078043577,18.956520012940587,18.94574472874731
18,20.18147819354093,18.82756336503548,18.95115522465926,18.87945060550404
19,20.214248186423326,18.76414968490792,18.98305470070913,18.97043388298907
20,20.191437003517187,18.829773366173256,18.970324287770357,18.90146088327754
21,20.149301220411772,18.825929172958297,18.922043631456937,18.901717853286886
22,20.148294463556297,18.758679886755033,18.952024233739067,18.89098086792683
23,20.18762905138514,18.828147070712355,18.915256412303847,18.905830126260938
24,20.147834173950724,18.762402210383044,18.938470402772765,18.884197972220985
25,20.177114411303187,18.81265402861473,18.993196297151144,18.981489994289486
26,20.184956294524,18.77582821219879,18.936819941151654,18.883380649969126
27,20.180771695445728,18.819060333302684,18.964414963609265,18.956615431626783
28,20.160106791848932,18.77882730415353,18.912108059534706,18.864334476920625
29,20.170803276130833,18.82094428736838,18.95310997295579,18.94349475139682
30,20.189642271179984,18.80553138947317,18.92318070020092,18.883438770303833
