k,noisy,prediction,overlap_mean,overlap_median
1,20.173562138967455,19.837483740856822,19.809621508845076,19.809621508845076
2,20.172647291193975,19.8425919551907,19.869266028545386,19.172015099256814
3,20.177086435546453,19.8122412201401,19.935751845170696,19.913647458158607
4,20.152132958992624,19.768034715651385,19.977242758352183,19.607492596898965
5,20.167150554129492,19.837170679138467,19.912528620195015,19.89671286654945
6,20.205440896894974,19.833571767707166,19.978138636374048,19.723655429049085
7,20.165299533485978,19.80899592462917,19.96338961250486,19.955074374541738
8,20.172900916498683,19.806213239696987,19.897089791609165,19.704287608241064
9,20.1362298967293,19.770014141914267,19.972112934626775,19.978751909222247
10,20.15360905354545,19.84988658956467,19.95295810776944,19.796674471602934
11,20.185673031200764,19.81017908025432,19.968358796195417,19.950338485056033
12,20.159801644374483,19.896090010847683,19.955495747465747,19.824054731407333
13,20.13782636844473,19.825482054756257,19.928752642484866,19.922045734834196
14,20.177327681159237,19.80428480193146,19.93930816820862,19.836420645418013
15,20.148557583104054,19.803275366273787,19.994398931803733,19.99486857853083
16,20.201909469914714,19.833515524457763,19.951305548376205,19.857009938625584
17,20.17495239881686,19.78052992057163,19.94749367628617,19.941882928515806
18,20.177266072605793,19.771312772299698,19.974584983056047,19.888020948064092
19,20.19701228050982,19.82792452533888,20.01301571747352,20.013023524872644
20,20.20599161151029,19.707071746838555,20.038083525704742,19.965242096740752
21,20.212246598709115,19.785007695544056,19.966947180222515,19.95928098792108
22,20.129605411616005,19.84858758869654,20.030043343122866,19.960246318556596
23,20.16843036754681,19.80172112762602,19.999899317779693,19.993803314543886
24,20.170021853741904,19.85961420395175,19.971810907641707,19.912362515974255
25,20.210317161511707,19.765650993821044,19.94905443933074,19.94591474021923
26,20.164290871757263,19.794949481864922,19.986550741495613,19.929037006167594
27,20.21666014152522,19.79843443271179,19.981632107647794,19.97459322483256
28,20.1833429152123,19.811287530789393,19.967243926844766,19.920158828680275
29,20.2017115834207,19.78875992475772,19.969521822623346,19.964442373458308
30,20.17065156863128,19.74978124426069,19.994897374707733,19.935903132206764
