k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.4640752875494487,0.6854809477938539,0.6834181240409806,0.6834181240409806,0.6834181240409806
2,0.46514429458938805,0.6826469816240377,0.7028193257412522,0.7028193257178168,0.7028193257412522
3,0.4639637409343144,0.6841485831432464,0.7086980269615244,0.7015754529596981,0.7086980269615244
4,0.4647036060393939,0.6856546473418148,0.7151144478925541,0.7098853367241269,0.7151144478925541
5,0.4634975887348603,0.6814398849579894,0.7153483232956247,0.7089646884211405,0.7153483232956247
6,0.4660600374400089,0.6845389839965073,0.717749956176051,0.7123169081792142,0.717749956176051
7,0.4625234714504151,0.6838982419806848,0.7169961442563881,0.7099961754327001,0.7169961442563881
8,0.4657377472610701,0.6857004154860226,0.7208318243640296,0.7148706469469641,0.7182232781879658
9,0.46483310617955587,0.6840719278646916,0.7197356041117549,0.7133148437176198,0.7173078533287324
10,0.46277258468082455,0.6854326718538533,0.7189879183678926,0.7128328341488043,0.7164284562487347
11,0.46554302236783845,0.6883006662832494,0.7212136547653635,0.7146031454685206,0.718810699606682
12,0.4647480152374177,0.6868597688265876,0.7203699890648736,0.7142900528302856,0.7180486940360106
13,0.4653236146904974,0.682493641427149,0.7199420050204667,0.7142850107421718,0.7180332098560053
14,0.4646387489295855,0.685916934980538,0.7215826969199016,0.7155970936770625,0.7195172516129515
15,0.46700686861987645,0.6889169727644925,0.7227073326259318,0.7166078077426182,0.720842420172266
16,0.4634816920713151,0.6840646961713248,0.7202220676587661,0.7138531888347771,0.7182052941605674
17,0.4651779924776045,0.686688652832059,0.723051616294918,0.7173692670863646,0.7203710130030505
18,0.46211997899078755,0.6838196521480646,0.7202400863928808,0.71401855880678,0.7172849283495524
19,0.46332709968943464,0.6825922221516412,0.7225146039583391,0.7168397778389506,0.7198385255559799
20,0.4623608971086133,0.6860852219392816,0.7225056724579568,0.7167547404407825,0.7198466228583386
21,0.467038884088314,0.6839434432824981,0.7243497184741678,0.7180325054084761,0.7215839752511911
22,0.4631116020197068,0.6911060268998312,0.7224648260633053,0.7165858270161862,0.7198714115788789
23,0.46542619112466094,0.6864195178219019,0.7241929640637925,0.7182236429410161,0.7217481611932746
24,0.4648574747010425,0.688391433638921,0.7220458194725059,0.716361146379543,0.719658391704343
25,0.4659167708120615,0.6854102475612823,0.7223022640584876,0.7165039742264282,0.7198987376335436
26,0.4662429224319455,0.6853311137402834,0.7223688347760485,0.7168111984582017,0.7200495589041981
27,0.4641216787145722,0.6885219458523266,0.7239226831630943,0.7180851290588148,0.721505007298954
28,0.46474073813491856,0.6895108042270839,0.7235972787963421,0.717889404602376,0.7213810998034271
29,0.4624094368940158,0.6891543778492613,0.7233219465162681,0.7175789164571984,0.7212356693685039
30,0.46384175100627106,0.6877823278146112,0.7212854914566982,0.7158155747705756,0.7192590221837922
