k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.143084629774695,19.42248871516471,19.467260565598515,19.467260565598515,19.467260565598515
2,20.161487065612054,19.39340539906685,19.560028426563367,19.560028427205772,19.560028426563367
3,20.155282123454448,19.436828408174872,19.61797209149558,19.569904330114074,19.61797209149558
4,20.19010445104625,19.422472580578063,19.630072936226366,19.597025168260338,19.630072936226366
5,20.14622282555084,19.345631036205706,19.654920467492637,19.60389698742487,19.654920467492637
6,20.160897500294745,19.441922534861696,19.683864017289903,19.644461054616006,19.683864017289903
7,20.17264103207722,19.376376439676896,19.62979144842118,19.584439148693345,19.62979144842118
8,20.18670825003598,19.39570365388294,19.630238741161378,19.603472159695844,19.61611737234555
9,20.18877014894747,19.41196965764131,19.662969266032263,19.624781256193845,19.6451815535693
10,20.20262114350425,19.441370213802156,19.65765998451071,19.618957063367517,19.643191868566817
11,20.181044431050964,19.41386215482886,19.69328262691686,19.648073001361997,19.677711757376215
12,20.158120542188477,19.405043793769472,19.679123703000098,19.640747873018768,19.66574464975622
13,20.152337684333858,19.39852186736009,19.70343956124902,19.665797459294364,19.68995004050788
14,20.149978064063944,19.41341765794245,19.7061883616215,19.668778210460697,19.694703330584453
15,20.1833429152123,19.38851223661111,19.677656401616247,19.64589440736552,19.666956393003055
16,20.22813627546534,19.406978056257977,19.68774857034165,19.646785701860225,19.67462306046631
17,20.175090969558266,19.452589022339843,19.691924819738315,19.65330978776422,19.673432517934117
18,20.16698109558814,19.38015288660964,19.667538088061722,19.628898139397577,19.649834205852624
19,20.147747384223358,19.432534259040214,19.728386154549668,19.68462753209665,19.712184877070655
20,20.147642028351793,19.373498327378805,19.6919357128938,19.650943852478594,19.67458744139856
21,20.15120513393851,19.439866729050863,19.6676254343134,19.63308517103055,19.65287452231897
22,20.190466270444382,19.411971990747464,19.70207883945477,19.660125782406958,19.68585501210296
23,20.231618279177308,19.410315497828844,19.715460122086846,19.681236580663114,19.701008143670602
24,20.15864610666728,19.415800907561053,19.686794816470446,19.654545206907848,19.67339600683168
25,20.134901683763793,19.44233796341723,19.718601747505982,19.684758430007808,19.706098568900998
26,20.197245531675485,19.36533546580329,19.671096920964175,19.635097799044903,19.655740260708686
27,20.151934205623615,19.414919380989915,19.674670094207563,19.643184980206662,19.66156589731479
28,20.18120848593362,19.40538024596509,19.69585700915856,19.658425163136197,19.682610262808467
29,20.18218536875414,19.44421678841982,19.735849433049058,19.7006241226016,19.722462587397754
30,20.142728111228628,19.35019470147241,19.685704935987907,19.65077584665432,19.67303994529328
