k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.167087612986126,19.37852438269693,19.37300040134,19.37300040134,19.37300040134
2,20.156791696163122,19.35928206969869,19.45721255019535,19.457212550115386,19.45721255019535
3,20.164251207092654,19.351328472366855,19.472865397927603,19.44954975747922,19.472865397927603
4,20.145500881339068,19.35719211511513,19.517037366966402,19.499457034529428,19.517037366966402
5,20.1362298967293,19.384485508164843,19.534994474610862,19.526895397122576,19.534994474610862
6,20.177821150263753,19.339427588944794,19.542122057260674,19.531729008497802,19.542122057260674
7,20.16541903384194,19.389279131282468,19.540942633605887,19.525926864625905,19.540942633605887
8,20.173965278296002,19.366368335357055,19.552832638405597,19.55300732327332,19.555665385298198
9,20.15197880481677,19.345698302409293,19.539759874637696,19.541779025198053,19.5370222738786
10,20.203964078714964,19.31233670306888,19.49084395418881,19.479572525672374,19.491196032072775
11,20.187288393736367,19.371296441530248,19.55104526049459,19.53495143748128,19.54586118669734
12,20.17337255407228,19.354375336006626,19.490993603322924,19.484724998837628,19.492710498287764
13,20.14387365930556,19.438033248020265,19.56441294360323,19.559085737030884,19.566126590885112
14,20.16490203081853,19.356909016089176,19.534584188148386,19.526769549187364,19.533445278402116
15,20.188547335502353,19.310654936821287,19.540001611420305,19.52494314092854,19.540873814240996
16,20.171541227846856,19.360929383503173,19.53743926092111,19.53825794898133,19.538293338501514
17,20.160773183233957,19.305407536527014,19.51754787710884,19.510044887856978,19.515223479295443
18,20.12963147801866,19.345586097120247,19.54985123152559,19.545993289883555,19.549591341025597
19,20.181369395249487,19.35093700096918,19.553299615284917,19.54380765972759,19.55068300933393
20,20.166813478178796,19.378493402686566,19.59487876582562,19.590260732205717,19.59403858506873
21,20.162767793970353,19.290106668650054,19.497825271848612,19.49293346501658,19.496307326597627
22,20.165250501158557,19.34703499610108,19.523715750231297,19.516422738168856,19.524565635886777
23,20.179366007848813,19.394180889313276,19.586345108078806,19.58507331839527,19.585240127021542
24,20.197548721006218,19.4080385039396,19.567731918371646,19.565188899004568,19.567126916321474
25,20.167361612011547,19.329778799707924,19.519901288264602,19.518128653559298,19.52116343235633
26,20.17656573304254,19.35825988565452,19.570434751267648,19.565858673217317,19.57138742776111
27,20.1779244923744,19.345059783771244,19.543547375685613,19.539256462542888,19.542751723343887
28,20.12380486145862,19.40558671113639,19.579613615612022,19.57921221673465,19.5810888685833
29,20.2010361213599,19.416286401838324,19.576191396316297,19.57232938150636,19.57741268785532
30,20.19965840789802,19.322466126604038,19.531946418425377,19.522642033523365,19.53081995996931
