k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.4069614202542207,0.6327873629348202,0.6315369486891461,0.6315369486891461,0.6315369486891461
2,0.40478446753014846,0.6294336530846744,0.6478352138765278,0.6478352138571647,0.6478352138765278
3,0.40393138394918493,0.6287250325648753,0.6542926202849393,0.646584856146411,0.6542926202849393
4,0.4056681548644083,0.6314983433163547,0.6549471799894916,0.650634097490505,0.6549471799894916
5,0.40642671967432714,0.6283838984019748,0.6580875886862595,0.6510166559697926,0.6580875886862595
6,0.4045592302279961,0.6302579683814223,0.6600046846520635,0.6543945315585117,0.6600046846520635
7,0.40784817124451667,0.6299033561217929,0.6621493478788967,0.6552995034230726,0.6621493478788967
8,0.40173935268340627,0.6325464534183961,0.6606570766416672,0.6551552196972239,0.6581225086840953
9,0.4047939495108084,0.6246322735046534,0.6606084787681947,0.6539566124179312,0.6580667419556149
10,0.40212444621215304,0.6266909458887822,0.6611067709040884,0.6554179596511831,0.6587635174712068
11,0.40572937896295974,0.6343110964560246,0.6651216231933035,0.6579941702773889,0.6623189457548185
12,0.40478603968730303,0.6318288474324306,0.6678698201011116,0.6615325320149221,0.6653839901552326
13,0.4054323309687466,0.629084216743988,0.6623757546758512,0.6562530657662369,0.6601713314498949
14,0.4066540676605662,0.6302535175418109,0.6658529752530927,0.6598599149190703,0.663686312403611
15,0.40300405735264694,0.6362550262194782,0.665896345089003,0.6592823834910272,0.6636537498497816
16,0.405043124024009,0.6325409607187746,0.6661705030569165,0.6603326921583395,0.6642544468360199
17,0.40491130997193975,0.627777961834551,0.6621138033246203,0.655995630685632,0.659354805658133
18,0.4072760528973708,0.6399591837045296,0.6696874346278943,0.6638164004357697,0.6668795684810545
19,0.404572687525409,0.6296942480847557,0.6641093452178014,0.6577798628678672,0.6611411935290608
20,0.40660850921278446,0.6273258494652382,0.6649402540070369,0.6588008292671543,0.6620316775800678
21,0.4041468683708811,0.6355999849244026,0.666064080651908,0.6595961046144317,0.6633351639523201
22,0.4042948091744005,0.6305113176093122,0.6619094306436077,0.6555445840115688,0.6591255592011842
23,0.4032949500143379,0.6303293176229721,0.6649438129145332,0.6588667398721629,0.6622599218140452
24,0.4045038575319324,0.6304767897613068,0.6664481123413079,0.6604717740696807,0.6638773342526968
25,0.4061979441288115,0.6300969250475464,0.6693574026037328,0.6630436113103361,0.6667109922341021
26,0.40397665077827427,0.6384907025031419,0.6684806593112584,0.6626312834300878,0.666193122053754
27,0.40647992415744183,0.6331359298700345,0.667175011535832,0.660833089088732,0.6647114990944919
28,0.4055272551178413,0.630484729585244,0.6659507835064354,0.6602685672922705,0.6635392007642995
29,0.40196085318364044,0.6285500607131393,0.6641690127849113,0.6579021005817456,0.6617429446760675
30,0.40623132088107905,0.6333095725947587,0.6665260441190217,0.6604244304185354,0.6641099056525067
