k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.172431233643632,18.892553128261017,18.870563450864392,18.870563450864392,18.870563450864392
2,20.198950449747972,18.98050031941584,19.110072252979954,19.110072252632136,19.110072252979954
3,20.17809014312631,18.924417309519875,19.0787518980324,19.026273753808088,19.0787518980324
4,20.144335453031985,18.89667921339424,19.145094759175997,19.12391044900541,19.145094759175997
5,20.16591309901514,18.846915287021716,19.107798704036398,19.057867153938854,19.107798704036398
6,20.190936738653555,18.91288063642213,19.165734557235336,19.13430970400158,19.165734557235336
7,20.16700722006483,18.900817876342824,19.16853780006283,19.135344067753028,19.16853780006283
8,20.171035485496866,18.86315195599907,19.163427176335702,19.13092026684861,19.149578732965942
9,20.18446864982627,18.871143405356317,19.20038073261725,19.162047774045632,19.187590301857593
10,20.187825097181708,18.90016601062093,19.137349041458936,19.110517311580498,19.129146307542687
11,20.17976771844517,18.838752294319942,19.12967336702787,19.099918754285373,19.118321375111012
12,20.12773129350194,18.90599167933155,19.228262634781693,19.193861616955402,19.218407434132804
13,20.170803276130833,18.921862716998145,19.17992289329787,19.143828190075702,19.17076958907723
14,20.22179497506309,18.888317348423666,19.14220441247724,19.11324556697907,19.132727181078756
15,20.151437166787805,18.915255651587085,19.18943026607049,19.153401170322567,19.180036770131903
16,20.180168845863147,18.893706560242467,19.213699849348203,19.188746362741135,19.2068712150328
17,20.183897571478084,18.842860408742517,19.189577369344015,19.156138113645277,19.175301358851236
18,20.1398478871942,18.916150677744923,19.235758389264205,19.209193817847414,19.22432419932802
19,20.173912104767297,18.92409226409747,19.189664500227927,19.159897944575416,19.176872678390964
20,20.23307391796918,18.878616050938994,19.1658594113918,19.138567614607755,19.153716617342617
21,20.1333446154489,18.937761969220194,19.205005078761076,19.179046224766704,19.194192338080004
22,20.19647905162319,18.88073039063005,19.16013853823114,19.132638164947107,19.149009486988632
23,20.140843705252244,18.894763163092456,19.20912673565724,19.174848281070037,19.1963035380285
24,20.219175797858995,18.910512080417313,19.202153624250588,19.17207304530227,19.1914856711894
25,20.197128164640326,18.94948980514736,19.253653391475126,19.222110422491674,19.240744717357575
26,20.199609219976384,18.976169483431256,19.24727746996455,19.218978453051456,19.237192915450837
27,20.18257096024378,18.89876942938731,19.17628014247638,19.148589218917877,19.165727742089306
28,20.153753862169943,18.86498309911174,19.19083416420697,19.166631785450555,19.18278230547953
29,20.151701974941382,18.899869766186605,19.20735819598254,19.179870022634532,19.19836532452215
30,20.16008871101082,18.93980125598746,19.19151415191927,19.167001813164504,19.182735650010432
