k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.15507370012338,20.991570593110396,21.026396472068996,21.026396472068996,21.026396472068996
2,20.11224927428902,20.966529457269537,21.110046443665272,21.110046442996435,21.110046443665272
3,20.146531225052623,20.983464157611962,21.165925000970695,21.129144273390914,21.165925000970695
4,20.21019785505978,20.95456382732258,21.11778109064927,21.10747795808555,21.11778109064927
5,20.185233824393972,20.93483907704725,21.15875450042179,21.125971998475453,21.15875450042179
6,20.148597067638114,20.966129000540974,21.168272821808575,21.154760289671014,21.168272821808575
7,20.173898484259993,20.975890159234538,21.207126040132426,21.192585460947996,21.207126040132426
8,20.164178304022503,20.951891478562246,21.17224491101858,21.162924971815396,21.17008255225471
9,20.222853019177002,20.94220012941081,21.227206726670936,21.21926405581077,21.225053205466153
10,20.139733994667704,20.984887799670027,21.211434202155704,21.191212919427965,21.206830249266673
11,20.172454086272815,20.91491595671526,21.169411658519728,21.16520205507332,21.171383489296048
12,20.215838704465504,20.972006382350557,21.170287233226407,21.157025918674854,21.167653941240815
13,20.184295874925617,20.996347832326236,21.236870101515795,21.224775649165892,21.237414663811748
14,20.17452951053921,20.950547537845274,21.174499772587275,21.162659810188984,21.17441522610209
15,20.184386957850723,21.002735027666613,21.26869518392137,21.257773134531483,21.266368976521957
16,20.16767105207551,20.983572297164656,21.20065599540975,21.192848090648013,21.200118273474335
17,20.18368096287343,21.038869573048174,21.231187267385536,21.22119592166378,21.229993634251755
18,20.15958061604262,20.92953209397871,21.212142565024564,21.20845214327751,21.210829262331366
19,20.178240431910236,21.001564978649903,21.23426968937789,21.225832711602596,21.233160234996298
20,20.16339970410247,21.01144994706643,21.298660684526737,21.288061103202736,21.29723656403602
21,20.166773320290872,20.91777101767925,21.199198229631424,21.189935008977887,21.197909543130567
22,20.153386188891783,20.941392123404114,21.184506834729046,21.179493331098218,21.184413611619274
23,20.14602777615066,21.01849045257151,21.259544017356838,21.250581406209857,21.258501421608592
24,20.199979490089277,21.047445320959316,21.261066425588545,21.25631105023934,21.26167860771938
25,20.188050404200105,20.95765287195668,21.21772879869791,21.21756570280242,21.2182009889479
26,20.170155709936537,20.991298077146077,21.244797994174863,21.23341423779283,21.242686497942472
27,20.143101031270383,20.96394241422344,21.193059757426838,21.186237434807186,21.1927367694363
28,20.195100806080994,21.014362296190058,21.285611019985573,21.282734185485374,21.286019707972915
29,20.160022729770514,21.056762389039637,21.298025743771568,21.29031665953019,21.296916516984616
30,20.15754547963602,20.979399041119393,21.230496445228795,21.223561086488203,21.230137741134975
