k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.171451911895986,22.035041102238303,22.048129783986013,22.048129783986013,22.048129783986013
2,20.199373402833857,22.000596929383143,22.154090826899914,22.15409082665235,22.154090826899914
3,20.159050792005676,22.09060482042534,22.20272990538719,22.180633267086808,22.20272990538719
4,20.171499912327768,22.020684466237753,22.229523590321566,22.2111378791423,22.229523590321566
5,20.179648733599254,22.003220053011574,22.21301753197638,22.20400403264215,22.21301753197638
6,20.20633575075477,22.046747248453432,22.267720400795064,22.248064652683432,22.267720400795064
7,20.1730566929306,21.999059899241956,22.273109300353767,22.261444669076887,22.273109300353767
8,20.172430572754752,22.041457147045126,22.281114026611213,22.27734095196051,22.28137001137067
9,20.14988731626947,22.070455427805406,22.271596077068068,22.250016297775375,22.264029031667203
10,20.187423250148974,22.030811708966162,22.27026637641202,22.259262172391324,22.269157619502543
11,20.198479405729415,21.99829537429445,22.262981669749134,22.240835874543457,22.26251777439716
12,20.20887205548265,22.05660250122825,22.310966085511097,22.289903211293375,22.307417610408685
13,20.196297315442173,22.009063332889255,22.306580547497433,22.299244590499356,22.30485956513769
14,20.200671903379405,21.983042768635034,22.248790808104477,22.23113056053904,22.249448949093132
15,20.169135295905193,22.09688801237653,22.324971146507863,22.32661232320079,22.32582936401473
16,20.17458186651547,22.014240081304848,22.260510191675085,22.252793741725768,22.259607163380785
17,20.185982060469748,22.02357013149552,22.315848704925155,22.30544819904823,22.317561253765604
18,20.164607429448964,21.97626215621135,22.272391862507277,22.27238486804202,22.275979441360256
19,20.17588620734779,21.996752508577742,22.327194115247075,22.311411019696678,22.323636595707413
20,20.172186405205398,22.02272408991964,22.243702935715035,22.23204817155588,22.24308319496162
21,20.12787649844882,22.085154517412022,22.366705612300905,22.359745723366913,22.36589432565893
22,20.160789672784006,21.983382529980236,22.284927186913688,22.282823360465173,22.287697193288174
23,20.15492265056735,22.139799233254934,22.338995021797317,22.35101077160325,22.340461119344916
24,20.195448972592178,22.02152584806273,22.309160977248226,22.30232969369437,22.308914900059808
25,20.202336757799525,22.033318175986246,22.32916323343906,22.32090960908005,22.329997783819735
26,20.143322476294152,22.06993896981941,22.33591573571271,22.332172315490336,22.337903230358023
27,20.18242550670259,22.032460419756326,22.299577315304525,22.2958303876185,22.30004348536476
28,20.169414576915496,21.955004846616085,22.237418802412012,22.233386752347705,22.237201414297672
29,20.19342873293216,22.006101795727673,22.272952914212553,22.27424909430699,22.272904146439476
30,20.185964573851876,22.11103247776945,22.339379644492073,22.333262039286378,22.33941730652063
