k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.4433373253590721,0.7217960626633761,0.7178800046800976,0.7178800046800976,0.7178800046800976
2,0.4448132162099277,0.7185371169426088,0.7396349289344529,0.7396349289509291,0.7396349289344529
3,0.44475884682629163,0.720441097971258,0.7503675353837573,0.7428423112171558,0.7503675353837573
4,0.4450800686550426,0.715678043203795,0.7501429375789606,0.7459441585628773,0.7501429375789606
5,0.44485459528064136,0.7205177029972362,0.7587716479718075,0.752140086350464,0.7587716479718075
6,0.44265739851633035,0.7168822229444893,0.7565572968284489,0.7513710253253487,0.7565572968284489
7,0.4470166966895911,0.7212558816431426,0.7607602092557096,0.7542112067785391,0.7607602092557096
8,0.4466397943730579,0.7188974087694511,0.7588167927249625,0.7535600103423719,0.7566776564550213
9,0.44558990162146567,0.722302780886333,0.7651863617253124,0.7593058622546563,0.7633903210097595
10,0.4478731171935712,0.7194525032261847,0.761236966429892,0.7564488706036613,0.7596260735188698
11,0.44325718350726323,0.7219650033930793,0.7614496186276271,0.7562442899060963,0.7601428363876018
12,0.4468197021917902,0.7177436699670617,0.7627700381123496,0.7581697769117941,0.7612843706599016
13,0.44552870320282584,0.7233798338658596,0.7645499525292939,0.7588667735883634,0.7628360333123856
14,0.44536303010794287,0.7241930363967283,0.7663583753855049,0.7611383024024851,0.7647279330863483
15,0.4469867527523693,0.7135067288314118,0.7591868835126873,0.7544525773164642,0.7577515530631144
16,0.4460451364923383,0.7179870658050724,0.7624266289068508,0.757921230662689,0.7611500615816581
17,0.44786216847682003,0.7215895402285787,0.7670636319130876,0.7619809522610635,0.7649532935248671
18,0.4445022585198993,0.7173057130633902,0.7645595658460869,0.759351168902471,0.7621771574336265
19,0.4474573140703457,0.7208845460975907,0.7664354515021398,0.7613632690299609,0.7644514261194815
20,0.44561769369713583,0.7211904768201255,0.7627505918386843,0.7584179461621788,0.760956247105256
21,0.4471343845921227,0.7194254902787495,0.7646311082102784,0.7596714701772722,0.7627329309911555
22,0.44635121467411504,0.7228660867048383,0.7664527260817748,0.76145762734053,0.7645570103401438
23,0.4442401908220301,0.7182575041500395,0.7645816765316297,0.7599958590623589,0.7627931612577417
24,0.44578888656013343,0.7230250760907835,0.766184427811551,0.7616986818401247,0.7644255515999726
25,0.446355900182484,0.7185061182001978,0.7654217421934775,0.7611721210656316,0.7637827748246643
26,0.444752402354339,0.7161201689974286,0.7631413171696269,0.7585593663246345,0.7614786572167037
27,0.44543342593424434,0.7198667946795639,0.7640689572772711,0.7593819886404881,0.7623512784915434
28,0.44393533058687845,0.7175104198543591,0.7629381703221891,0.7583383232974173,0.7613831717292854
29,0.44778711920143005,0.7248327299193359,0.7656732564959106,0.7607923768821491,0.7639583386921899
30,0.446029742888714,0.7204507264229786,0.7651201524575613,0.7603846360601704,0.763603158936927
