k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.3654472238338701,0.8411057019651935,0.8430783825056214,0.8430783825056214,0.8430783825056214
2,0.3650004072810767,0.8422529457745147,0.8627955216254981,0.862795521637853,0.8627955216254981
3,0.36486451522601504,0.8444562507398706,0.8708610794875236,0.8654167891042923,0.8708610794875236
4,0.3651883477990489,0.8417748835181612,0.8778540706159883,0.8752428350554349,0.8778540706159883
5,0.3632677710148868,0.8416957928086897,0.8774327735727415,0.8728853943018232,0.8774327735727415
6,0.36597610484198195,0.8455824789699696,0.8809328226988519,0.878520117862481,0.8809328226988519
7,0.36606759977919434,0.8419330376584406,0.8805160351551202,0.8764063796053535,0.8805160351551202
8,0.3661683816959748,0.8445607219838009,0.8830597862102764,0.8803485242958573,0.8824815000502472
9,0.3639169478381616,0.8439719536497904,0.8802991729251171,0.8770081835428044,0.8799285799679374
10,0.36624502408866916,0.8450611802526653,0.8853440420278057,0.8829541275779039,0.8851319113252014
11,0.36569232958909237,0.8426507311498674,0.8843306432364512,0.8813480661904912,0.8839859169141377
12,0.36484290312019113,0.8415576121387547,0.8810145989145038,0.8789641529733043,0.8808396496418482
13,0.36405016018253666,0.8451589137595864,0.8845272468975568,0.8820013609566932,0.8843618247883928
14,0.3649798244391358,0.8408195537678308,0.8836111050087654,0.8817230144502043,0.883517257344673
15,0.36692323679025846,0.8462973799214379,0.8848183793449824,0.8824728683536097,0.8847170909135326
16,0.3662367648222421,0.8432867345902886,0.8842860107649345,0.8825321430366652,0.8842284827140829
17,0.3642959639844635,0.8408466750438234,0.8813577296536523,0.8794403277884821,0.8811071439619145
18,0.3655458672829671,0.8439710650505501,0.8872749503611748,0.8857088319720983,0.8870682183050486
19,0.3674558777886032,0.8452296937292658,0.8867376071712746,0.8848057742753375,0.8865276500336002
20,0.3652161943571214,0.8448697308697307,0.8850538144157052,0.8837500351956001,0.8850025716911039
21,0.3663750360617491,0.8445567974152812,0.8865344259929733,0.8848391233220622,0.8863495248427243
22,0.36607267104666535,0.8406571561185456,0.8856583495231625,0.8839407241672382,0.8853643089763232
23,0.36681789840105455,0.8483240555051823,0.8871006755376705,0.8850603913292349,0.8867902670532193
24,0.36704333186327764,0.8408256631045079,0.885992247279084,0.8843419953706856,0.8857561945938451
25,0.36536775718074876,0.8403334019269671,0.8858386696862467,0.8842463587798729,0.8856594325473659
26,0.36483178590156184,0.8381456157837311,0.8823001605540558,0.880829643831661,0.8821110767350047
27,0.36480187914246665,0.8436267308487254,0.8838347956651035,0.8822811773369353,0.8836654033298726
28,0.36409087765758136,0.8413569095605,0.8846821134757813,0.8832361647894501,0.8844714108267399
29,0.3660767126526853,0.8441143963397316,0.88525933959071,0.8837817995217893,0.8851332449927896
30,0.3679094941811176,0.8456320750684332,0.8882045266028357,0.8868621560360656,0.8880278395946838
