k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.4151551484345277,0.61753231587014,0.6129411129148654,0.6129411129148654,0.6129411129148654
2,0.41286905457562145,0.6151959701186102,0.6309940364255797,0.6309940364234803,0.6309940364255797
3,0.411758767052097,0.6100798874547333,0.6336419964836619,0.6262721291743168,0.6336419964836619
4,0.4128715638842488,0.6162586626216853,0.6397792587011826,0.634424654881303,0.6397792587011826
5,0.4113484205484895,0.6099854374550817,0.6436156198311639,0.634909470464929,0.6436156198311639
6,0.41282897354912335,0.6101682799395352,0.6418539859763585,0.6359692273352081,0.6418539859763585
7,0.4154601943738691,0.6219263936660258,0.6512344553179656,0.6421006530652096,0.6512344553179656
8,0.41509483791597035,0.6142523455744904,0.643070978910721,0.6352427556125916,0.6390104669785976
9,0.4150010438538457,0.6184279757737733,0.6512675961745149,0.6420890407881706,0.6475432686081897
10,0.4123290847492945,0.6132166259855928,0.6422038666253025,0.6343471283845208,0.6388018803981794
11,0.41484800353897755,0.6211787411205448,0.6521462996692196,0.6436599388882258,0.6489229191012494
12,0.41691540646418324,0.6188545160677725,0.651358046707924,0.6433246131450531,0.64838782632032
13,0.41407471219208936,0.6140328189999911,0.6453261031733062,0.6369064214527118,0.6424115949994523
14,0.4141303361108491,0.6147359004272347,0.6501362151936154,0.6418100248354305,0.6471215603099144
15,0.41302606518613766,0.6104985063888159,0.6496345085672396,0.6411717417475769,0.6466872840780056
16,0.41333301106196374,0.61278573704327,0.6479375825589053,0.6396681556570234,0.645155343893995
17,0.4132499416346118,0.6104218552361496,0.6461855446667731,0.6381220692403087,0.6419554039369685
18,0.4112740297273662,0.6140295449898387,0.6475871935568899,0.6400347925656388,0.6437352161805354
19,0.413014436662438,0.6177170055287173,0.6522189008447122,0.6436955982053834,0.6481045353882985
20,0.41490992083824,0.6192672607077228,0.6508646027280028,0.6426132192241649,0.6468419089886316
21,0.41537139536113565,0.6155809671850629,0.6483737696362228,0.6402775203610362,0.6447410648832883
22,0.41418195812516306,0.6154747230908558,0.651940096117989,0.6443983801569524,0.6486458855231038
23,0.4152025707479374,0.6201063382519522,0.6523862605027269,0.6439007933955483,0.6486746742049523
24,0.41442560744328105,0.6171629573334939,0.6494779601747931,0.6408588817440598,0.6456003796091702
25,0.4154076420258991,0.610245109114532,0.6494476338728202,0.6416719918949348,0.646016169525008
26,0.4131509608267829,0.6162026481843728,0.6530250347768816,0.6452066027639489,0.6496903149659393
27,0.4145713575750655,0.6155362881410511,0.6528711819728236,0.6447633683912013,0.6496884840349316
28,0.4122471832571622,0.6144809630967604,0.6486851005608518,0.6411136019132522,0.6454124199326846
29,0.4169681775389913,0.6172660994790419,0.6502556433663068,0.6421193884147299,0.6470201341578475
30,0.4167812884040887,0.6127648750280816,0.6533042671463101,0.6446441560564934,0.6499751756280068
