k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.164471039459713,23.251879210841548,23.251715537123516,23.251715537123516,23.251715537123516
2,20.15831396776794,23.259710375073375,23.515370928300534,23.51537092841906,23.515370928300534
3,20.167680815989417,23.316354288045126,23.622542312598505,23.574922887702666,23.622542312598505
4,20.166396788827296,23.328330326898687,23.639866463047852,23.606363107939753,23.639866463047852
5,20.208837850580572,23.292625872463987,23.651640081494996,23.633861121301884,23.651640081494996
6,20.126292859633928,23.292772750048165,23.66952597736522,23.639350894967933,23.66952597736522
7,20.14966688732562,23.302435871041194,23.738830339393854,23.707552077195714,23.738830339393854
8,20.16661481300354,23.313822760511677,23.700528818101798,23.67550121135585,23.696585988292675
9,20.179648733599254,23.26719444018955,23.689111682828283,23.661713454723795,23.689923948479223
10,20.21267354732633,23.332034272423016,23.706635429591604,23.689052120155182,23.7037776718816
11,20.14577823447199,23.266680537298686,23.751205056553157,23.731251147771392,23.748480656341933
12,20.189675846626756,23.36293118542831,23.73805769940087,23.73080009377629,23.73705862340309
13,20.12500257461861,23.298830978370326,23.735227776899535,23.71611527119847,23.73680371146001
14,20.145909467708925,23.38598165728449,23.784698624183548,23.774702240975035,23.78397872002878
15,20.181303638295507,23.297989992768308,23.71846920008619,23.693140248338068,23.71493006349116
16,20.16654244379874,23.39929750468484,23.807673098091055,23.801200048641945,23.806086805756202
17,20.20171983531715,23.299574130246636,23.769417048044822,23.746437221142976,23.765387190120574
18,20.166141720094046,23.469467277694665,23.83675590207686,23.81847920417051,23.83288649824253
19,20.189651313727225,23.334922753955475,23.749541845334985,23.737593934991125,23.74797768860189
20,20.20887205548265,23.432066106373416,23.758600910970593,23.746767860528124,23.75463397744902
21,20.187793214076226,23.304172581127766,23.74919229837941,23.739814968447995,23.746960732312953
22,20.167557727500004,23.29547776191955,23.710336241945264,23.701598380041645,23.709216954896497
23,20.17656573304254,23.31100939134661,23.757552410014867,23.73367169576928,23.753616910533392
24,20.16006159381893,23.333064112562173,23.75159718059281,23.73895194990724,23.751128578528853
25,20.182881789661717,23.357419428710685,23.78920455146202,23.774853214408434,23.786834124078943
26,20.16637262593861,23.268582855008923,23.74634230367768,23.73631152138287,23.745464175068452
27,20.173129743480832,23.354367859788212,23.794769745194916,23.781987142570095,23.79152038417327
28,20.17092674840219,23.39524031187115,23.763716845137782,23.76040788018241,23.763611362663966
29,20.18238781423935,23.277781509602278,23.71743555974405,23.70792382917863,23.714242781842504
30,20.135484639119625,23.31754680378822,23.826746305354437,23.81142722749579,23.82622973481449
