k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.32402940315701684,0.6865683470735429,0.6897903666998566,0.6897903666998566,0.6897903666998566
2,0.32419382680896347,0.6886605335632183,0.7134388823051911,0.7134388822957823,0.7134388823051911
3,0.32679428912166425,0.6891887220331729,0.7226612284518289,0.7141586715826259,0.7226612284518289
4,0.3257665356687719,0.6910542133760651,0.7283922744280578,0.7238151253928151,0.7283922744280578
5,0.3247023454801425,0.686114524067084,0.7285432715725805,0.7199873549211626,0.7285432715725805
6,0.3251193939409136,0.6901946383438273,0.7321368576987589,0.7269473204272674,0.7321368576987589
7,0.3255002243722493,0.6889072757244757,0.7324089126822926,0.7251389223850198,0.7324089126822926
8,0.32543932642971946,0.6885858293679613,0.7329683780551575,0.7270466100043025,0.7305887222531673
9,0.3229016070641407,0.6872507482357384,0.7300424636345497,0.7243729799127353,0.7284038157566959
10,0.325815648731597,0.6904509214566058,0.7374806836452993,0.7325751877302623,0.7358123117826787
11,0.3260894908957527,0.7002776086858752,0.7419049730917456,0.7359839688299038,0.7402689598493857
12,0.32285373906624676,0.6823441777938031,0.7347871129074807,0.7290987107234255,0.7330859876481705
13,0.32611459121251213,0.6952969032771622,0.7359502558470289,0.730024802810721,0.7342371156669748
14,0.324786163047094,0.6871092147627038,0.7358700845743908,0.7305801812369108,0.7343003791400511
15,0.3224751941301304,0.6903464847621351,0.7353645878019175,0.7295578899491622,0.7338435277302495
16,0.32363622714645596,0.6850583982544657,0.7353580930230444,0.7298187093003978,0.7338097100306931
17,0.32551630279619065,0.6952658874719838,0.7392380755508698,0.7336501613497133,0.736850411268688
18,0.3224104572582375,0.6869072579753842,0.735609471970258,0.7303533249691702,0.7333544724252165
19,0.3228818653303835,0.6900461647824028,0.7368630587085174,0.7316599763340437,0.73485655767146
20,0.3236142885019375,0.6841718170840725,0.7363096034729337,0.731228139248441,0.7341717054132025
21,0.32353595337869406,0.6869428390367849,0.7387124192684418,0.7334674071383402,0.7366783157084817
22,0.32383986425931505,0.6907468480850772,0.7401815393904319,0.7353138887259886,0.7382611788864049
23,0.32543845114207537,0.6928022818792804,0.7393082236201204,0.7336805910390831,0.7371518975986551
24,0.3268875378543327,0.6935660032315349,0.740272536494094,0.7356037762904284,0.7384974974759425
25,0.323379996059676,0.693320982633649,0.7402081260253598,0.7351304644148585,0.7383818931626677
26,0.3251064307817384,0.6851125779697826,0.7368671681481164,0.7314024985917779,0.7347744874411288
27,0.32616086751474765,0.6883987868041169,0.7376380597746444,0.7327336189867969,0.7358801078378286
28,0.32254469343982395,0.6922602992528493,0.737263808281541,0.7322474257163515,0.7354578991502776
29,0.3264730542839885,0.6906264336992536,0.7388950093677104,0.733773743894489,0.7371711485931759
30,0.3269801906155768,0.6871818211966325,0.7382782812289028,0.7333570494700702,0.7365055050277433
