k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.31769962553522646,0.7363556443286937,0.7378090771830792,0.7378090771830792,0.7378090771830792
2,0.3157053690494413,0.7427121485182974,0.7588164965410393,0.7588164965423652,0.7588164965410393
3,0.31596848253530646,0.7387984843294465,0.7629041939901249,0.7554307314102258,0.7629041939901249
4,0.31490277158451596,0.7411172414707836,0.7697950212499673,0.7659817306930758,0.7697950212499673
5,0.3158802165554846,0.7440722139860764,0.7704167873147204,0.7642551760199963,0.7704167873147204
6,0.3171333370121161,0.7416893831934823,0.7757290643865326,0.7710551319404421,0.7757290643865326
7,0.3152019587138043,0.7383703004176912,0.7719371937217736,0.7661653096050939,0.7719371937217736
8,0.3143794770634211,0.7393542968996435,0.7712063843101488,0.7670606655452267,0.769522591517136
9,0.31303668553163905,0.7380917895900007,0.7709354932258575,0.7662446460763012,0.7696841797312248
10,0.3151133803363402,0.7426501393974838,0.7747656843357558,0.7709962596516668,0.7736157276326159
11,0.3159562653005279,0.7413831271981952,0.7755935143099202,0.7711894207947534,0.7743867257141653
12,0.31704882663836936,0.7416039698326627,0.7769181309593197,0.7729769929910477,0.7758269676359931
13,0.3157797259310169,0.7394910924809649,0.7754530699574689,0.7706781124366221,0.7742606490294656
14,0.3144534845474217,0.7365125454043858,0.7750832724237763,0.771563549227351,0.7741436455796905
15,0.31684760879945306,0.7411704810173341,0.7740505218732463,0.7700916729742621,0.7732120554190889
16,0.31473331080509986,0.7377533161425806,0.7753008632373621,0.7714241118849725,0.7742798288055116
17,0.3158993696763683,0.7393456080846943,0.7753066139969857,0.7715328190765687,0.7738074103451041
18,0.31435874701260946,0.7401848214262877,0.7782322171457379,0.7744796836285694,0.7767495954400738
19,0.31682338971303525,0.7379450028911045,0.7752240187628299,0.7716416212275087,0.7740555309690906
20,0.3165908076852002,0.7424081451071447,0.778394371640995,0.7748118530969701,0.7770696580310062
21,0.3150715814406238,0.7382671191026399,0.77708132960974,0.7735584938615304,0.7758601037304135
22,0.3137791320768464,0.7391637135126986,0.7761052324557752,0.772652222746287,0.7747838990770961
23,0.31401014022742246,0.7378649021743161,0.7749441410382729,0.7715022859935985,0.7737166311009994
24,0.3153095815074003,0.7398470574176719,0.7753900215099966,0.7720867090820485,0.7741829932947589
25,0.31298518444333273,0.7380797255694049,0.7760112975482609,0.7724014082765621,0.7748701416203275
26,0.315704528753198,0.7402816804411653,0.776406899207623,0.7731074634845579,0.775128467637705
27,0.3152940394545978,0.7373730394005122,0.7738188232595272,0.7702194376384104,0.7726711552106973
28,0.3143495202594912,0.7403366735192396,0.7757540917365503,0.772581843154356,0.7745807280257606
29,0.3153230735383253,0.7417480558095512,0.7786969414213506,0.7754253107687429,0.7776373850538677
30,0.31637115516898556,0.7354799937662401,0.7773621856295636,0.7739525635969059,0.7761961664010455
