k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.15306991908996,22.964957386380767,22.91267121635371,22.91267121635371,22.91267121635371
2,20.18546511787838,23.00862373793047,23.245757586170193,23.245757585716195,23.245757586170193
3,20.163998211046646,23.023867475441648,23.29113108386831,23.235600243462777,23.29113108386831
4,20.149720448558632,22.973207500874636,23.268868517758463,23.238121301648462,23.268868517758463
5,20.187904554579813,23.014408001120405,23.327578440978968,23.280511928398813,23.327578440978968
6,20.178892622291066,22.97037698651977,23.40170622822391,23.364038821378166,23.40170622822391
7,20.205024279385952,23.12190424228976,23.390809083628852,23.35709814919919,23.390809083628852
8,20.21994996051013,23.143624736315203,23.44628217067845,23.424385790429408,23.43790481367723
9,20.17656599223802,23.042316955124463,23.400208294283097,23.36794884078662,23.39343065614049
10,20.164471039459713,23.00059036335742,23.379951256821677,23.345220816045366,23.373324858112113
11,20.143434232401827,23.049292304554623,23.43360774600375,23.40333145143844,23.428299696149097
12,20.14739219478723,22.950567772723794,23.37134293015196,23.34838344665804,23.37062629707518
13,20.21511233701223,23.092806399926353,23.43622273105968,23.395931070405375,23.4319928892059
14,20.15831396776794,23.04515695156928,23.414501610468857,23.393587858273843,23.409840900521175
15,20.15583015762242,22.948605801839797,23.38919484843787,23.363826109944014,23.385268186583037
16,20.17802033172794,23.066980516624685,23.41601446225186,23.393348583046397,23.412457536863283
17,20.154247125182756,23.023918875799104,23.431391909519903,23.406393161608282,23.425208627638217
18,20.167680815989417,23.013229438623107,23.389910955247647,23.36953071642069,23.381917489644906
19,20.19393862925302,23.061294378652043,23.4624492828212,23.43569279355315,23.45510484231657
20,20.189287092392156,23.01393322057359,23.405341343278163,23.381038361984952,23.398430813602047
21,20.153557308999048,22.94263051550828,23.373458646306187,23.35321805222515,23.368445276079285
22,20.166396788827296,22.980825061650943,23.383604717189826,23.3712717897436,23.380362488053976
23,20.1362298967293,22.922092545883164,23.399415165330115,23.382535102158613,23.39537037370465
24,20.210677831781595,23.005564861207084,23.403230383581544,23.379583141231613,23.39592015536791
25,20.152220239905038,23.03000962727409,23.491058427028804,23.473084517365784,23.486292372937353
26,20.208837850580572,23.00409174044678,23.450449949709522,23.43424593749535,23.44471677689819
27,20.216432770203912,23.044357760117485,23.445389527790606,23.421777333800474,23.437529914085342
28,20.17318409164052,23.013468458022373,23.44385580520057,23.41735547519567,23.43727540941575
29,20.160924086001014,23.016589971293982,23.395608221296985,23.37391825834,23.390511733472866
30,20.126292859633928,22.94888356530678,23.367902001557045,23.352573006114504,23.364076931473164
