k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.171641445740175,22.974952899605782,22.970090847483178,22.970090847483178,22.970090847483178
2,20.159271531329868,23.083675522888313,23.211728066478692,23.21172806662425,23.211728066478692
3,20.180783837951903,22.993700881982598,23.292075655123053,23.246589811422737,23.292075655123053
4,20.179110892065232,22.93789090796555,23.302293204174727,23.267325010471296,23.302293204174727
5,20.149616870703912,23.04861970873557,23.307604623880913,23.276095936839045,23.307604623880913
6,20.173380292181797,22.995164511376768,23.389794910338612,23.341521389380937,23.389794910338612
7,20.184143512412035,22.95331073637373,23.340483041106776,23.323381945405494,23.340483041106776
8,20.22856772264296,22.958857112539523,23.336041455987896,23.314345850581013,23.33047584008991
9,20.192020051293113,22.983788325148392,23.32984031276539,23.29008802448834,23.31902899811653
10,20.14416910146156,22.85318107040395,23.255576404710453,23.237342831347885,23.249498320095377
11,20.17154711781867,22.961851566087503,23.32992030281114,23.29406060921694,23.328633190372784
12,20.160924086001014,22.978938532993848,23.314320556662356,23.305709382787946,23.312286257271584
13,20.149798803429142,22.91888674498943,23.334164597481667,23.30382300534634,23.330577576449777
14,20.137750572193262,22.982847659918487,23.34767219658741,23.338831244084027,23.346092047613993
15,20.203213549985378,22.903971674389695,23.311420979962495,23.292188233452666,23.307669387246193
16,20.17453486621473,22.973436266654485,23.333325520648863,23.324269674374133,23.333482140301662
17,20.19163705349952,22.922727798524967,23.316177729972726,23.301681847257644,23.3109126100055
18,20.176390445096153,23.003720640207597,23.339530370919807,23.332903370899302,23.33695653727442
19,20.152728439339235,22.975447351300797,23.31567762475658,23.30616753463635,23.310227504619693
20,20.189549280610947,22.967603913640918,23.353707403664213,23.340177559926808,23.346586988299993
21,20.168330784615044,23.027314583749174,23.407798993477698,23.38250961777698,23.40446907835861
22,20.1923846042243,23.03633364675076,23.379318382483557,23.36082290704021,23.374978118659865
23,20.15744303897855,22.96573822472132,23.379258001332218,23.365375331687993,23.377053812819856
24,20.155480161221668,22.987160796482677,23.38145976528887,23.353109883769857,23.376609614583657
25,20.156224766476477,22.982861413502068,23.393158997090445,23.380971832692076,23.392319865942643
26,20.17005420510076,22.94856551321597,23.355855776336387,23.3345370645544,23.35211789009177
27,20.156162711265402,22.957338910576098,23.394972404521376,23.392966453782854,23.393007318974064
28,20.2017115834207,22.933365859533414,23.369003478455497,23.352093463558585,23.36472172342267
29,20.15537278056355,22.94261426565114,23.392204532051764,23.37793842351203,23.389249462657354
30,20.128937412407574,22.885983156877767,23.289799067822145,23.280725514516966,23.28744658553337
