k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.165891593801287,21.60078267651175,21.678505291703992,21.678505291703992,21.678505291703992
2,20.17856000148925,21.690757643165334,21.851331848721106,21.85133184883917,21.851331848721106
3,20.176139365656702,21.601350304141423,21.856465095446353,21.8268703559403,21.856465095446353
4,20.17013317819538,21.667167242540497,21.922168713573647,21.898781284499897,21.922168713573647
5,20.152220239905038,21.67324861721972,22.000714110022933,21.967023550401315,22.000714110022933
6,20.18007950788852,21.632732249831662,21.945057595203625,21.93199547283331,21.945057595203625
7,20.153841814000522,21.688175573846216,21.911852914326534,21.8687731366431,21.911852914326534
8,20.154163821425023,21.679841821608132,21.998001034760165,21.974315208486352,21.989792501477005
9,20.121237069255248,21.697765273343347,21.97454828765786,21.950234119505136,21.966498869350556
10,20.156964652133883,21.772781523187938,22.00439376713009,21.99593632823984,22.001503070553504
11,20.120169254225743,21.710627772327754,21.96481129019347,21.9517643360591,21.965393034782096
12,20.16843036754681,21.77145066493836,22.033916755671996,22.02435673556215,22.032955829989746
13,20.176933592622337,21.720213272647545,22.002516886368355,21.97325334122048,21.99782742442266
14,20.169031213231214,21.695047511103034,22.020142506481935,22.001620316919237,22.01758563151984
15,20.12106606253946,21.666118944613633,21.97755757620786,21.96007682891644,21.976112313800392
16,20.182530573669656,21.615586594102606,21.934923747864403,21.914508668224215,21.932820139335107
17,20.16767105207551,21.732596896357638,22.069116717599616,22.045245134348114,22.06012220129407
18,20.132583450053723,21.742868394923903,22.00064264636177,21.98495780096183,21.997583521872087
19,20.185342571665753,21.635991541654125,21.97121415017877,21.95341755003639,21.967426147702827
20,20.16261875077167,21.688828085098642,22.00183294435312,21.994754664768763,21.999110506489835
21,20.206040182921253,21.695901473934924,22.031338302246425,22.020460284895336,22.027888374163354
22,20.183542395253028,21.728074666412343,21.97773131438284,21.966487274647193,21.973092869728145
23,20.167361612011547,21.704698236565115,21.963521311094603,21.947277590192527,21.96035071505436
24,20.147848464289822,21.68684326947094,22.0077523453557,21.995187390697183,22.00820473963805
25,20.209695870061207,21.685978437434578,21.970137320677622,21.967359445780204,21.967720611505253
26,20.182881789661717,21.772762699779634,22.0235304563019,22.022036891689645,22.02356180370959
27,20.180497595005733,21.693140832005877,22.0225398617432,22.014302513224013,22.020348393735375
28,20.173579346943313,21.748833495655404,21.996969216459853,21.995429111011124,21.996101818833573
29,20.179823988005747,21.64596416083471,21.99714091023496,21.988086842762442,21.996143273756456
30,20.15119318320344,21.76233373434627,22.03884372834124,22.029175136644938,22.036548045346983
