k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.3131853602942828,0.7430047706236548,0.7426451935559064,0.7426451935559064,0.7426451935559064
2,0.3129843803826911,0.742966447967714,0.7657583032354829,0.7657583032352697,0.7657583032354829
3,0.31340405388601283,0.7434660311805165,0.775000617166227,0.7672041896909148,0.775000617166227
4,0.31324975923971327,0.742921422229402,0.7789842734400408,0.7750796497896106,0.7789842734400408
5,0.3130933694497598,0.7431423069143925,0.7814143608510432,0.77439358028161,0.7814143608510432
6,0.31331649498496333,0.7431764345541886,0.7832997095957868,0.7788008195856522,0.7832997095957868
7,0.31305709336907867,0.7433374464163373,0.7844752295269005,0.7782746774676566,0.7844752295269005
8,0.31306421216153196,0.7432410665544441,0.7853019671086295,0.7807388095325098,0.7837358837918131
9,0.31317878128544707,0.7434291955717386,0.7860833773533801,0.7805032252060701,0.7846657433538988
10,0.3131879836811305,0.7430922811288401,0.7865572589813679,0.7820779157701687,0.7852449395693988
11,0.3131920953394762,0.743450671040284,0.7872633395975482,0.7821277153713994,0.7860418796160158
12,0.31312458792414244,0.7429988077118811,0.7875108742911986,0.7831601138630785,0.7863328064416939
13,0.3132260385805544,0.7433254877013831,0.7879453456720196,0.7831234846483063,0.7868441310209467
14,0.3129937622673463,0.7432813904538703,0.7878810516528933,0.7835689428949604,0.7867994542442245
15,0.3132657843949124,0.7431972032334303,0.7883221847279985,0.7836428796236107,0.7872773384332936
16,0.31315472026221186,0.7428664100942431,0.7885986450841019,0.7843810277265237,0.7875981751103973
17,0.31313574972303654,0.7428256074576006,0.7884212732765358,0.7839892938939498,0.7868331326785022
18,0.3130387106209488,0.7432640774702098,0.7890105774566358,0.7849248982116694,0.7874626513401495
19,0.3132591396788246,0.7434619792429995,0.7891566111276772,0.7848691982407551,0.7876575891011847
20,0.3130951091246069,0.7429789435768234,0.7890455010504872,0.785013786503063,0.7875681079674438
21,0.3131142911455302,0.7430434250895567,0.7892158384943397,0.7850410075557748,0.7878055298068187
22,0.3129832544697549,0.7428370273022535,0.7895235346192402,0.7856011948188881,0.7881285885975601
23,0.31310829981725186,0.7438182674256761,0.7899392480055879,0.7857956721116931,0.7885664324658479
24,0.31327129654578123,0.7433730603188582,0.7898103910484385,0.7859390644792892,0.7884871249561292
25,0.31311455215244927,0.7431361396901947,0.7901599005204669,0.786152377896431,0.7888671404533267
26,0.3131669528947745,0.7429499810701012,0.7900595675244264,0.7862170645250858,0.7887826123248275
27,0.3133510620833462,0.7436545690443732,0.7902524400917454,0.7863418476712674,0.7890240139321785
28,0.3129961209333579,0.7431407216278423,0.7900410227609841,0.7862583361227788,0.7888160740264465
29,0.3129298827622627,0.7437013659272296,0.7904235110640285,0.7865057635353709,0.7892173762089612
30,0.3132464070832956,0.7434482602225565,0.7903383418315821,0.786593242856808,0.7891633156946329
