k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.21452725217271587,0.7157756939306756,0.7127298938853459,0.7127298938853459,0.7127298938853459
2,0.21223560777986294,0.7191811683824764,0.7447708513490922,0.7447708513486645,0.7447708513490922
3,0.21313427050725267,0.7147481526794581,0.7552162442916769,0.7458683125247741,0.7552162442916769
4,0.21237198491808515,0.7153385193348809,0.7603518173358954,0.7562127862217248,0.7603518173358954
5,0.21575832739004971,0.7150033769058078,0.7647632536000183,0.7559789386931064,0.7647632536000183
6,0.21734837429309578,0.7168569075269016,0.7674469427644056,0.7629094192800466,0.7674469427644056
7,0.2134618180957971,0.7189079810226658,0.7680858270771596,0.7615196873953881,0.7680858270771596
8,0.21393363076135524,0.7148730843680597,0.7731475673445962,0.7689785369820223,0.7720311193641755
9,0.21508796914607875,0.7125777402416866,0.7711534899613,0.7648620835665699,0.76967712696988
10,0.21044597538253268,0.7121965264382049,0.7698002468356979,0.7650482133698789,0.7686037234302676
11,0.2159691553155604,0.7128950372259456,0.7741120926574302,0.7686960006188179,0.7731563166829196
12,0.2137231425543681,0.715206902274453,0.7724034776744727,0.7683142553103856,0.7715564477807967
13,0.21422276671544585,0.7155935861566426,0.7738530057881899,0.7696822573909547,0.7732799410678909
14,0.21511635789221212,0.7110436800831396,0.7740198701534018,0.7696879739623012,0.7730534966557735
15,0.21319862749039428,0.7177703607360895,0.7734409087018729,0.7688264141576454,0.772591200640834
16,0.21353798259097467,0.7112915776508317,0.7718675495545074,0.7675848264264458,0.7710113811704032
17,0.21319098657722643,0.7125551816400452,0.774095052910286,0.7698038899885855,0.772899004764859
18,0.21231586145407116,0.7109944336027085,0.771887947874344,0.7675817471278081,0.7705303824927562
19,0.2129438446036943,0.7126159301793122,0.7725021446253455,0.7683051895937726,0.7714140182115287
20,0.21432147840357987,0.7179193345605729,0.7755832281009174,0.7721525324423542,0.7745568480557684
21,0.2136295235749423,0.7197637553434941,0.7771540984646426,0.7731611680939022,0.7758898260464283
22,0.2164432914072676,0.7114814480661475,0.7757869155136993,0.7720255854296973,0.7746744996890959
23,0.21393509256916804,0.7146989601565651,0.7729059682193816,0.769215792371887,0.7718795782864499
24,0.21468919022552327,0.7148294787346622,0.7764446502513208,0.7727493845491115,0.7753548893279012
25,0.213575157399434,0.7127231838496517,0.7763740410073873,0.7733958361802041,0.7756716837082824
26,0.2118255772329896,0.7204727556200204,0.77794628517746,0.7741261608326699,0.7768945976280498
27,0.21460551061029295,0.7210404783111014,0.7804781236435018,0.776627489763808,0.779437507303512
28,0.21479484696565365,0.7149708144775416,0.776235159224317,0.7726786953545035,0.7752160733735476
29,0.21338294929235124,0.7142059095928746,0.7759737075554782,0.7723275850503735,0.774989308354864
30,0.21502631056673155,0.7147090189587197,0.7734054329949938,0.7700424983888002,0.7725034674656347
