k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.2460565922691106,0.8279223078085984,0.8280257475773134,0.8280257475773134,0.8280257475773134
2,0.2444523201891752,0.8287918984870091,0.8530188495700617,0.8530188495630868,0.8530188495700617
3,0.24466812442786753,0.829294323084097,0.8623366905678098,0.8555134833478271,0.8623366905678098
4,0.243562991879885,0.8233897422044067,0.8637270546800117,0.8609223683332068,0.8637270546800117
5,0.24479654631247233,0.8259321982338413,0.8679257156910376,0.8618082272554309,0.8679257156910376
6,0.24555647175856254,0.8292217967639788,0.8716253145914057,0.8685649908631999,0.8716253145914057
7,0.24335493547769022,0.8276837200652767,0.8713941877687421,0.8669755647131273,0.8713941877687421
8,0.24402844131123239,0.8274533788886874,0.8733186392359206,0.8706304818630948,0.8729841663531897
9,0.24409637238581627,0.8249810424254019,0.8745256189561694,0.8707814044296178,0.8743647500226963
10,0.2444038914000389,0.8328937828089614,0.8772917884333146,0.8744098561481289,0.8770761684056605
11,0.24349995594521012,0.8270413146173258,0.8750134319761759,0.8719387342116145,0.8749338867433388
12,0.24561221490119833,0.8257296206183025,0.8756038495185782,0.8736173330606165,0.8756202072670539
13,0.24394270469811824,0.8259716789974048,0.8760579906936192,0.8731196975105349,0.8760144436962224
14,0.2459967993444531,0.8288125062794828,0.8773254532984833,0.8748575511082918,0.8771845286312662
15,0.24433927304103617,0.8275308822725631,0.8758637468061968,0.873307502541756,0.8758777428682648
16,0.24630628171221428,0.8293401163684136,0.880712341881301,0.8787292504134697,0.8807348169984202
17,0.2461196583331478,0.828403776664203,0.8780431630023326,0.875810294568116,0.8779861298790396
18,0.2464047741044933,0.8263028233784342,0.8765698132117695,0.8748603587421917,0.8765165611493245
19,0.24497320166181719,0.8275453816900546,0.8771366473508591,0.8751087016236224,0.8770990396784357
20,0.24568885735016924,0.8250658442634227,0.8776469927813403,0.8760327506485649,0.8775733987233978
21,0.2449650568683407,0.8305440201619881,0.8802032045709508,0.8783388112956737,0.8802474717877085
22,0.24456584276875135,0.8257715141304942,0.8791386923413607,0.8775863453504078,0.8790827519720102
23,0.24550711585762475,0.8247110622275632,0.8803309417517187,0.8789471341833577,0.8804169570255996
24,0.24440992000424544,0.8306649483191061,0.8778430227788885,0.8766233251422143,0.87788594672069
25,0.24521818219499344,0.8274543244092674,0.8775789256327743,0.8761455535958643,0.877605767614052
26,0.24380548461634563,0.8250719828347833,0.8796377655696638,0.8784990987546312,0.8796251386361651
27,0.24429898825726964,0.8275250382079865,0.8769488210126214,0.8755929149867681,0.8770565582317187
28,0.24616042865172064,0.8317009316389041,0.8795006317130548,0.8783284773297375,0.8795256165784517
29,0.2446417701800004,0.8277133501902968,0.8796922243104819,0.8784868951819025,0.8797266833289785
30,0.24592542827783126,0.8279396826663794,0.879483163802672,0.8781392679633614,0.8793998333915795
