k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.168429793377577,0.8066928309459439,0.8095132508874504,0.8095132508874504,0.8095132508874504
2,0.16667613228969957,0.8078288704730643,0.8400916175629688,0.8400916175757358,0.8400916175629688
3,0.16751288040464546,0.8085270821038815,0.855259754016442,0.845066939628364,0.855259754016442
4,0.16687565069259583,0.8098921794166664,0.8629518631722717,0.8588754245232383,0.8629518631722717
5,0.1668946778151085,0.8085547002864156,0.8690035175206466,0.8609197377546967,0.8690035175206466
6,0.16714789044712458,0.8066596496149845,0.8689370209050878,0.865120617552436,0.8689370209050878
7,0.1689067511804819,0.8065818038452607,0.8691207475696436,0.8631144166227069,0.8691207475696436
8,0.16674816615302118,0.8146900789830084,0.872005350152839,0.8687354282334314,0.8719573591600985
9,0.1666173564324593,0.8093159729935838,0.8727075244159993,0.8672577253437468,0.8722588344210164
10,0.1680823623588159,0.8061318197358353,0.8762480013197407,0.872919323929,0.8762509756279281
11,0.16714291554075353,0.8046965126270669,0.8754347892744082,0.871071679716518,0.875504957485486
12,0.16654882016212424,0.8123009295613226,0.8767770051405767,0.8735574063132557,0.8767147641733676
13,0.16793289420964277,0.8125348758434642,0.8785158976496081,0.8749061085989461,0.878638104898303
14,0.16879270401877794,0.8095770111626606,0.8780961075763765,0.8753782167746456,0.8781818051552105
15,0.16801828640255165,0.8107362801614234,0.8780734818014703,0.8751192769502232,0.8781927534058299
16,0.16628340811039713,0.8034168227412377,0.8756581562206827,0.873250357393724,0.8756886068703233
17,0.16710237286986152,0.8042583506881249,0.8759628316450647,0.8730705552362966,0.8759663757702405
18,0.16949858397249712,0.8098682649996884,0.8787313893931823,0.8764079849242722,0.8786377588297286
19,0.16867525753772927,0.8087376421073359,0.8779444645062058,0.8752523150853216,0.8778940063869128
20,0.16690605373710526,0.8046755922767612,0.8768103960156236,0.8744332461791103,0.8767044406269711
