k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.173128640903254,20.62985534862895,20.67041701960601,20.67041701960601,20.67041701960601
2,20.173128640903254,20.62985534862895,20.779607821584257,20.779607821154784,20.779607821584257
3,20.173128640903254,20.62985534862895,20.827978525590368,20.8014916263487,20.827978525590368
4,20.173128640903254,20.62985534862895,20.847649609601802,20.830424768437087,20.847649609601802
5,20.173128640903254,20.62985534862895,20.85711502949823,20.825226361946637,20.85711502949823
6,20.173128640903254,20.62985534862895,20.866557078052992,20.848347270210176,20.866557078052992
7,20.173128640903254,20.62985534862895,20.87769701390689,20.853399630174945,20.87769701390689
8,20.173128640903254,20.62985534862895,20.88443429634679,20.86529571614763,20.87823588237025
9,20.173128640903254,20.62985534862895,20.88596959769776,20.85854299066693,20.88018508679101
10,20.173128640903254,20.62985534862895,20.888828928287086,20.868422396716472,20.884637897941623
11,20.173128640903254,20.62985534862895,20.891291750149655,20.87587789526062,20.888798682543317
12,20.173128640903254,20.62985534862895,20.894731759738686,20.88084288295535,20.893204343343346
13,20.173128640903254,20.62985534862895,20.894924348915932,20.880387699959325,20.893793513104406
14,20.173128640903254,20.62985534862895,20.897959555872724,20.888160399197755,20.896228570151575
15,20.173128640903254,20.62985534862895,20.899626001826533,20.885772326467723,20.897217161198192
16,20.173128640903254,20.62985534862895,20.89749474698519,20.884440454690893,20.895109248551975
17,20.173128640903254,20.62985534862895,20.897755866149225,20.883766628952767,20.892722627112207
18,20.173128640903254,20.62985534862895,20.89875885546155,20.88548470754801,20.894039745910916
19,20.173128640903254,20.62985534862895,20.900617026254743,20.885691792203488,20.895395845312642
20,20.173128640903254,20.62985534862895,20.900544708458067,20.887500442426283,20.89565305791514
