k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.38088763364939543,0.7245326963883653,0.725072050044822,0.725072050044822,0.725072050044822
2,0.38088763364939543,0.7245326963883653,0.7446587289828045,0.744658728941422,0.7446587289828045
3,0.38088763364939543,0.7245326963883653,0.752272270131629,0.745121434294118,0.752272270131629
4,0.38088763364939543,0.7245326963883653,0.755451957361426,0.7512311985558843,0.755451957361426
5,0.38088763364939543,0.7245326963883653,0.757557676910911,0.7508193001206276,0.757557676910911
6,0.38088763364939543,0.7245326963883653,0.7592776312560694,0.7545170331073929,0.7592776312560694
7,0.38088763364939543,0.7245326963883653,0.7602239343330094,0.7543639290852698,0.7602239343330094
8,0.38088763364939543,0.7245326963883653,0.7610728141104207,0.7561657343567382,0.7591211553295479
9,0.38088763364939543,0.7245326963883653,0.7615480832332949,0.7560190625490322,0.7597568822543039
10,0.38088763364939543,0.7245326963883653,0.7618685118924119,0.757272802487002,0.760184582974745
11,0.38088763364939543,0.7245326963883653,0.7624161115177489,0.757273966344412,0.7609216230347015
12,0.38088763364939543,0.7245326963883653,0.7630962850796107,0.7583896908399544,0.7616301115251207
13,0.38088763364939543,0.7245326963883653,0.7634211639139111,0.7581419555223023,0.7619838700605917
14,0.38088763364939543,0.7245326963883653,0.7636785636604057,0.7590512280925459,0.7623027718870538
15,0.38088763364939543,0.7245326963883653,0.7637075876719477,0.7588439009780539,0.7623809312925978
16,0.38088763364939543,0.7245326963883653,0.7637850669109907,0.7591453719276745,0.7624442995665655
17,0.38088763364939543,0.7245326963883653,0.7639191521106816,0.7589754493084994,0.7617696439539001
18,0.38088763364939543,0.7245326963883653,0.7640861375148719,0.7595125617133646,0.7620606893959287
19,0.38088763364939543,0.7245326963883653,0.7641256867083035,0.7594149508156591,0.7621601577714437
20,0.38088763364939543,0.7245326963883653,0.7643026752337128,0.7598052259988483,0.7623634333742405
