k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,20.21080170370858,23.845153876124535,23.823676835211515,23.823676835211515,23.823676835211515
2,20.200712383337425,23.87083315801355,24.112039532789833,24.11203953272558,24.112039532789833
3,20.138318052382054,23.882460242550497,24.160820384475517,24.102316550628892,24.160820384475517
4,20.137741735960528,23.934046177721893,24.328444923987007,24.291596610853663,24.328444923987007
5,20.176828790179226,23.935188528060305,24.34850582145012,24.306772016510457,24.34850582145012
6,20.19226576530471,23.826463062745063,24.224024151182746,24.21255836751644,24.224024151182746
7,20.15032423318275,23.84345180138225,24.201171027029456,24.165128252270918,24.201171027029456
8,20.179030683566296,23.904880557535975,24.289662866668316,24.270218092551815,24.281747582226277
9,20.148414640811243,23.841972972053487,24.267972051862753,24.23730236728014,24.26777655656963
10,20.162467797567167,23.940462644551893,24.392233633541075,24.365875434116184,24.389686050495097
11,20.135405312558706,23.919919661767842,24.3675335519694,24.339258324406966,24.36411533554046
12,20.18546511787838,23.84874624556773,24.254275368822576,24.244629403305915,24.252306774498
13,20.180292055890007,23.814953494960882,24.277180519525466,24.26018936516591,24.27526107296062
14,20.188946086775257,23.81409330577626,24.299336953938987,24.285901881307694,24.29864921920883
15,20.209484201687697,23.740815976137235,24.276905211404724,24.250981119034584,24.2737659562668
16,20.151791803786132,23.766268944392714,24.307660630189837,24.288587399159553,24.30307318630863
17,20.185976119470507,23.791657646747716,24.253902180344475,24.23430821502144,24.249087146222262
18,20.11971497687619,23.770702557808306,24.271462430939486,24.257081966746444,24.270209409875708
19,20.149720448558632,23.89537300559768,24.398187501145202,24.38805780399431,24.397761966764282
20,20.139801147798075,23.916983702076628,24.258579498906236,24.248514242235736,24.25818681830745
