k,noisy,prediction,overlap_mean,overlap_median,overlap_trimmed_mean
1,0.2113636179979548,0.8192152927158202,0.8182179884528512,0.8182179884528512,0.8182179884528512
2,0.21567775621269797,0.8207999045633277,0.8538311223703353,0.8538311223701829,0.8538311223703353
3,0.213949069392348,0.8214982566132978,0.8606369221928553,0.8518065051456458,0.8606369221928553
4,0.21287923680732337,0.8202978874977231,0.8644395685882139,0.861189714978379,0.8644395685882139
5,0.21318183451149536,0.8241339678611427,0.8702638795309321,0.8635771495165222,0.8702638795309321
6,0.21484933509055845,0.821114672394495,0.8718409337814216,0.868235455230833,0.8718409337814216
7,0.21357108026928748,0.8130137746818776,0.8707702775466759,0.8658361231601558,0.8707702775466759
8,0.2116808597427649,0.8182975939391293,0.8737211048524061,0.8703051184331216,0.8733192082912822
9,0.21312971907370593,0.821317507430776,0.8739448141344385,0.8697608278814245,0.8737634554496889
10,0.21538756891822805,0.8215801914550315,0.8770537124498536,0.8740827070048041,0.8769079575690596
11,0.21440886966639283,0.8204216160422884,0.8726781034554444,0.869237721101715,0.8726429825615056
12,0.2147479774901026,0.8220429725225415,0.8794273264505489,0.8765372149163448,0.8793467035619378
13,0.21519667100997042,0.8221418870830873,0.8771871307701076,0.8739462038167112,0.8771383653268561
14,0.21373726131976417,0.8220330885132106,0.8785384802440682,0.8762106404824949,0.878597126441513
15,0.21325087139530083,0.8200786643584459,0.8781321519341483,0.875070199806937,0.8780707860163383
16,0.213410202742869,0.823209308166619,0.8783633372823983,0.8762721628993442,0.878366405238049
17,0.2131178887411178,0.8217508552134555,0.8788547328869829,0.8766085388691046,0.8788216993389304
18,0.21123974937868686,0.8200142154902789,0.8759863975219266,0.8739015600959901,0.8759191256582456
19,0.2128923778484373,0.8218119306028209,0.8775013405885946,0.875726948341605,0.8777361167483253
20,0.21266397258184458,0.8180042545065794,0.8762982676628647,0.8745633412629618,0.8763008512333806
