k,noisy,prediction,overlap_mean,overlap_median
1,20.21060398165014,22.981756884836425,23.041452833976596,23.041452833976596
2,20.153557308999048,23.0788574338078,23.208122005765524,22.6874001506159
3,20.132245096749998,23.06334007133643,23.23874738999859,23.199020498033754
4,20.16541903384194,22.931503849394996,23.36322250674081,23.116252969336944
5,20.166541124690397,23.06725488664638,23.32251871306355,23.2909993288309
6,20.184288571905732,22.9839096884221,23.331876494156738,23.149618616411544
7,20.16360780321768,23.00313057795451,23.332081185454093,23.292995546826862
8,20.15531166878672,23.10730560887981,23.320512615917202,23.186050499439208
9,20.14443640799225,22.973148547797066,23.40432716173238,23.3970881785446
10,20.154430426811697,22.99276292790999,23.433520315731926,23.311421572165916
11,20.155465102612137,23.116575229325235,23.450421269649514,23.4482921342604
12,20.17208058015497,23.033643649145464,23.367800049092182,23.27116392246942
13,20.16767105207551,23.024474560239426,23.374330788048937,23.364281266651574
14,20.1349578083847,23.004427479453568,23.328481310102696,23.252627649943882
15,20.157879252674903,23.0769684011017,23.360164191428872,23.347052713434834
16,20.145853025917543,23.07712824875604,23.38256150262152,23.321415034575264
17,20.16038547346616,23.092019277625262,23.35872435013367,23.34647708615745
18,20.192552260100957,22.958836108163332,23.372514863032002,23.31303049767108
19,20.170803276130833,23.131931363416246,23.337837428746802,23.330650712613515
20,20.169081147917716,23.06893497300894,23.44051364009097,23.40085142025518
21,20.204499011636795,23.112793021135186,23.35587027952961,23.34253447114972
22,20.157617215283025,23.011290391211627,23.335543291568026,23.27626492738713
23,20.153970574125534,23.038573222667793,23.350955115030338,23.346425896391736
24,20.203981541101463,23.14386754877846,23.448561759328076,23.402874368812064
25,20.227984742228806,23.0270030309069,23.395225180575714,23.376939720514308
26,20.134666943767236,23.062575292536337,23.38315174626129,23.34600703713405
27,20.1649520327109,22.960776360340635,23.36358908827371,23.35291416612869
28,20.17514023640794,22.916563274396356,23.410264390073298,23.374312083505767
29,20.175294545760334,23.13691016376709,23.326384524921533,23.316983094299143
30,20.126286690709225,23.07737545523624,23.409899905499515,23.37171356609836
