k,noisy,prediction,overlap_mean,overlap_median
1,0.3368922361622826,0.7339634153407179,0.7352335882694292,0.7352335882694292
2,0.3350059532555082,0.7318366837726781,0.7556930838400981,0.7429276896537876
3,0.3333984690521225,0.7337624125138058,0.7655368704621304,0.7573497275474789
4,0.3350801153673557,0.7334895575530817,0.7677311551949341,0.7594664512993723
5,0.33188442136004354,0.735826777772574,0.7688492096551038,0.7626384062982815
6,0.3368560592726121,0.7351821953369696,0.7740148989529493,0.7671923372590235
7,0.3346939361115749,0.7395231410184374,0.7760371517322893,0.7707135745017119
8,0.33607119752934317,0.7313420657080985,0.7776957335368505,0.771661901279379
9,0.33564037308789574,0.7346777670229215,0.7786739763794215,0.773662539116009
10,0.33393175616231946,0.7324146639815079,0.7756221270153488,0.7707734201276559
11,0.333285870409801,0.7334399280268983,0.7786408309520134,0.7745292622031488
12,0.33645809095057544,0.7371417943913282,0.7808708879844399,0.7763525356375398
13,0.3359950861710966,0.7350794206631,0.7797736741682457,0.7755144384922168
14,0.33459079912199025,0.7348177391594387,0.778776834815342,0.774947551018357
15,0.3363956903711979,0.737095021821595,0.781007582153921,0.7770687536849037
16,0.33616073663123697,0.7379447787474719,0.778949786380948,0.774555946749807
17,0.33360728424529007,0.7311713413196886,0.7797654780990851,0.7756642327105437
18,0.3337894283120265,0.7331221860143204,0.7785486720837148,0.7749776124500565
19,0.3342312124249246,0.7353978149983424,0.7824837672785018,0.778938384186336
20,0.33340818937798194,0.7301741757241995,0.77889591965355,0.7751218168177979
21,0.3343475727872121,0.7342385987820906,0.7803332180026611,0.7766978055208634
22,0.3358960063508747,0.7368398267830732,0.7830137881785266,0.7795245536924995
23,0.33441499219478976,0.7366115546400176,0.7826691393720498,0.7793312687882309
24,0.3319204416670071,0.7326852878358662,0.7805792791901583,0.7773066312319449
25,0.3334335921882495,0.7316644492175463,0.7813355586607905,0.7780788970644162
26,0.3344874203022133,0.7363132336326291,0.7829601349484702,0.7793075955128146
27,0.33379789310552055,0.7327088057202793,0.7817282371573215,0.7783675604719402
28,0.3364931811890992,0.7350945153692132,0.7849077994699061,0.7812217222911623
29,0.33496373581019445,0.7356878461076948,0.7809853583158852,0.7780197993727982
30,0.3353253616559497,0.7346249324397905,0.781687478401419,0.7784285076212093
