k,noisy,prediction,overlap_mean,overlap_median
1,0.20777218615612036,0.7996230353514214,0.8031763362259304,0.8031763362259304
2,0.21151905706677732,0.7990689355612662,0.822859744019186,0.8095959389016776
3,0.20995224447820324,0.8016094190836832,0.8308274240798091,0.8235831841482784
4,0.20875675175170647,0.8014753560008686,0.8360992222455265,0.8266549848911581
5,0.20872449211965427,0.7991516896091082,0.8404556550785252,0.8341634988638327
6,0.20836927856853216,0.8016398587015058,0.8396590389283504,0.831983773739731
7,0.20990052720550761,0.7979002852792425,0.8409586057157794,0.835179004474496
8,0.20909307094636448,0.8012742391510477,0.844194433672484,0.8385989768781672
9,0.20982327487338498,0.7998003547382595,0.8438931551517368,0.8392970104846494
10,0.20834949132058353,0.8041527697989839,0.8445612416147092,0.8401587394785672
11,0.2079696860053147,0.7979045134081562,0.8436358134804696,0.8397153544779093
12,0.207351549407997,0.7998012971202685,0.8430353618302792,0.8389064883553735
13,0.20715191640200764,0.7983298521735218,0.8445329565672167,0.8409274539943579
14,0.2096137266510979,0.8042575341437864,0.8441485544060122,0.8399919302393283
15,0.20845549473438632,0.8027033245366177,0.8474900867639911,0.8437799996396651
16,0.20855943490302958,0.7981899574676166,0.849169770572689,0.8455259786995355
17,0.20833415739640937,0.7994080279206448,0.8464361708341859,0.8432665810166973
18,0.20866938520869308,0.8029681089333559,0.8455373614162519,0.8421288503376279
19,0.20903318704215818,0.7979027965278022,0.8500098859669332,0.8465461065358019
20,0.2084080353752242,0.8031980825995987,0.8461269041338965,0.8431514048663711
21,0.2081865761898418,0.8007623249428529,0.846672863207716,0.843591487871228
22,0.20873972174678315,0.7991938975932272,0.850965873106896,0.8478683656965795
23,0.20846449066793435,0.7985135425476902,0.8483774916811505,0.8455369128254068
24,0.20910197644274825,0.7983672687594913,0.848077901783378,0.8449277404572298
25,0.209098122617724,0.8002556372625206,0.8504374172709314,0.8476604814213535
26,0.2091829906915583,0.7999316892686258,0.8483637436331116,0.845234932288422
27,0.20794301369382454,0.8034772881937097,0.8479484747849891,0.8454687487455029
28,0.20853716116992774,0.799312165640731,0.8486359466597627,0.8459391517503615
29,0.20757411003594897,0.7994362895645933,0.8473941509014141,0.8450565456871468
30,0.2089656111350176,0.8001074745242694,0.8493295909147757,0.847016573282874
