k,noisy,prediction,overlap_mean,overlap_median
1,0.4051679092496144,0.7653441504623273,0.7658926067832006,0.7658926067832006
2,0.402360709367675,0.7626337318359743,0.7868505919628832,0.7756495961507544
3,0.4040801529301244,0.7615927263055101,0.7990500845589823,0.7910194197454681
4,0.4045808615829738,0.7704420391054663,0.8065756233112714,0.7968055133765705
5,0.40542500029685435,0.760181278615187,0.8092082803314755,0.8012013961908697
6,0.40441018770225495,0.7626806134792763,0.8115062934636172,0.8035672704540443
7,0.4061004045852113,0.7669927233067997,0.8162854707175471,0.8095982844141902
8,0.4038725303886311,0.7683805651567045,0.8172511324237685,0.8102619762499499
9,0.4020766914316074,0.766085296956227,0.8157772797727373,0.8095414354158597
10,0.40473063017343264,0.7607313735919848,0.8145310940577366,0.808954106127887
11,0.40519115220017665,0.7625162403630579,0.8168962551179515,0.8113194055249303
12,0.40293727120612466,0.7603258230609496,0.8182844411944633,0.8131953341424503
13,0.40355469702921204,0.7598535064232597,0.815129128433185,0.8097044401346787
14,0.40337381809818995,0.7631903883027212,0.8156821951095989,0.8109218069729234
15,0.40440228548340856,0.766086910559928,0.819691345842002,0.8150968267300672
16,0.4054300910308587,0.760092394420705,0.8199976342471205,0.814712495580794
17,0.40600729149275194,0.7657799256525236,0.8204326376243033,0.8156478013544893
18,0.4037025288496135,0.7631906822963567,0.8167483827272582,0.8120660465006867
19,0.405554429595562,0.7627633869671931,0.816794004404289,0.8119709636638431
20,0.40299086437028214,0.7656221187116816,0.8185342615769174,0.8138832576922094
21,0.4056463229172047,0.7594729814782861,0.8191243094466628,0.8152460287685994
22,0.4042295856505731,0.7660738473133049,0.8190418976543498,0.8147089457461169
23,0.4056171496048933,0.7663830941903437,0.8221658972597985,0.8178127294841281
24,0.4052391415953446,0.7598137591890383,0.8153432639548819,0.8109303932882951
25,0.40395637167023624,0.7674844095910485,0.8213446261936336,0.8173345269236386
26,0.4018497000088958,0.7633703248623467,0.8197855643576603,0.8154260318552182
27,0.4047045992677334,0.7686835623455653,0.819556976333304,0.8153289410583512
28,0.4053867465023097,0.7627712219978817,0.8206178323791784,0.816391894022257
29,0.4029052245353491,0.7669351248204657,0.822234278770709,0.8186953725279983
30,0.4039594724084678,0.7671291449390916,0.8184975924613583,0.8143605260015645
