k,noisy,prediction,overlap_mean,overlap_median
1,20.19101968071332,23.150549769758484,23.17802893929205,23.17802893929205
2,20.212171309686198,23.17594757309584,23.333368096062323,22.35626757860888
3,20.17900562025767,23.17802893929205,23.412138531298588,23.351234029113797
4,20.14809139678527,23.11909741496107,23.465978349159926,22.941825173294973
5,20.154358084206226,23.21347726287022,23.411781340926453,23.401864049852165
6,20.15278392294938,23.16833131935603,23.428277201234756,23.080919543494854
7,20.21080170370858,23.095973537439374,23.419692694633845,23.39349800552653
8,20.1387467410486,23.11728886444567,23.42868425227237,23.16155412489092
9,20.173741580935026,23.092203376298038,23.44363720339998,23.43123107298162
10,20.164761619500908,23.077766099864565,23.4855864152324,23.274617506282187
11,20.200712383337425,23.104107134838976,23.43286726318894,23.417661477537074
12,20.222724884425677,23.107758272885373,23.468530716196913,23.284314433378263
13,20.199332945496522,23.081508669538074,23.508430409754645,23.49254102181621
14,20.17316623463879,23.117536032147427,23.475958795918928,23.319327888581483
15,20.138318052382054,23.114873751047277,23.51693405483686,23.507976243432857
16,20.158119832801326,23.143202598704434,23.489505430912008,23.346967392068223
17,20.200910635233868,23.12987884464111,23.511207201902987,23.50504668749517
18,20.17880005911637,23.119675966811325,23.531922670363812,23.41252755109503
19,20.137741735960528,23.138981777010024,23.550611670176202,23.548672010068064
20,20.16639258386094,23.194371013415086,23.509111877732074,23.402031902755493
21,20.172746034840145,23.178680243865273,23.508606117755868,23.50068590927848
22,20.137586312607777,23.145137470658085,23.49773908064035,23.39871883703864
23,20.176828790179226,23.10992222018342,23.54451017785356,23.54365026625997
24,20.17739281766668,23.154754862183605,23.514250855652268,23.421185847060293
25,20.145437136566386,23.17188692635534,23.48028432629698,23.47646219564032
26,20.18318542000133,23.118049385436272,23.55437471506727,23.469815784571082
27,20.19226576530471,23.141533115430928,23.540517129795788,23.53385536231071
28,20.184528069428843,23.20909030656513,23.505490033590355,23.42581488563961
29,20.161962097024926,23.162144234215702,23.543289398657713,23.53140435500014
30,20.16229256693617,23.148450561010094,23.509046225681907,23.431866088012573
