k,noisy,prediction,overlap_mean,overlap_median
1,0.40431612377857407,0.6129138697696269,0.6198559612846523,0.6198559612846523
2,0.3993309775423078,0.6126062151226697,0.6344509025341685,0.6213405265674701
3,0.40332386543769544,0.608277699866579,0.6367659491459128,0.627862086138673
4,0.4026691409458705,0.6090652396556864,0.6437226948823527,0.6326258192289859
5,0.402671561496283,0.6119188352497231,0.6508082064073415,0.6415954255229142
6,0.4002528858999783,0.6152822536474737,0.6503883620538772,0.6395748718175241
7,0.40420582511691705,0.6149282037084871,0.651338624525301,0.6424712348847799
8,0.40275688755417416,0.6134903054121055,0.6480533377378974,0.6382144215887853
9,0.4053277861967161,0.6202286557771501,0.649000514826799,0.6397427678337393
10,0.40109039181069667,0.6132758344305644,0.6464399577116944,0.6366796020568654
11,0.4008997348455051,0.6150551007484442,0.6490963861215642,0.6408916659097993
12,0.4023635902041484,0.6102460942839636,0.6516199884688701,0.6424507527673938
13,0.40202710563179683,0.6147361716738814,0.6583276856725179,0.6495062543132412
14,0.4011210039633487,0.612068494895985,0.652443096869628,0.6430580752844516
15,0.40128338660436236,0.614169420107267,0.6560454145430142,0.6477003495762486
16,0.4034558540610805,0.6179968377986412,0.6521258676828174,0.6436897654485534
17,0.4014553925748337,0.6139619929911774,0.6492471023899352,0.6410799327987072
18,0.3988693536821959,0.6121880720069888,0.6496889056476437,0.640832680852125
19,0.40137318423955853,0.60977291211508,0.6507739409404674,0.6426750859991842
20,0.4028559095525563,0.6182246281922976,0.6519494253194855,0.642898494478246
21,0.4028638229435067,0.6151460714893924,0.6540247338043357,0.6454511068759573
22,0.40191886535099713,0.6169063946677297,0.6535623966499313,0.6447485842745387
23,0.4034079776102684,0.6146046884497384,0.6566120977056763,0.6477316964069089
24,0.40357425110409567,0.6151883418391649,0.6508388776827917,0.6428157954772256
25,0.40297963691676975,0.6142333722904054,0.659674089891556,0.6510912042689788
26,0.40285289328139434,0.608495077026745,0.6525706901126719,0.6441559930516089
27,0.40240766859170524,0.6097419975272348,0.6575606095272586,0.6497960400565368
28,0.40148661512641276,0.6097082189042605,0.6530218611524846,0.6444291149268313
29,0.4039166962903104,0.6185656416826327,0.6559861880491846,0.6474356869716246
30,0.40229702973461684,0.6106228132146704,0.6503052776231002,0.6417183116945523
