k,noisy,prediction,overlap_mean,overlap_median
1,0.295871891340204,0.7968301271868475,0.7937107426950508,0.7937107426950508
2,0.29546456871666105,0.792510909669357,0.8163648974086036,0.801265848928767
3,0.2994238359604385,0.7923177916442652,0.8328757874266682,0.8253626594530038
4,0.29626566958018646,0.7950746278036811,0.8341887490378123,0.8248450100892035
5,0.29702458649146585,0.7930685016631344,0.8372932355404963,0.8306939414493378
6,0.2957629163225437,0.7948299046722086,0.8344790951868521,0.8279833388677074
7,0.29683132132094114,0.7941600555932191,0.8428282069769728,0.8376004419132489
8,0.2984229831029619,0.793419548234743,0.8392567613128579,0.8338182131673085
9,0.29711005425574666,0.7946614124770794,0.8381379145831488,0.8335874098991586
10,0.29785736628548526,0.7940972938786435,0.8423027132151424,0.8370969101742097
11,0.29691339503557285,0.7925243912814304,0.8426033233506197,0.8383644913204412
12,0.2973660521138011,0.7960888437184598,0.8428933485812622,0.8387972830530218
13,0.2964968594300741,0.7983143515130522,0.843729213264185,0.8401526152530607
14,0.29713783448400327,0.7977100676430072,0.8455718160213385,0.8420586439107904
15,0.29737899817465735,0.7939597216714857,0.8462508101122709,0.8428356769131654
16,0.29992331016683055,0.7899719448244962,0.8477645610951392,0.8437766334292186
17,0.29716564698948544,0.7959275764641653,0.8434750845858677,0.84054258184822
18,0.2978451542818783,0.7934844748731094,0.8462111128451398,0.843182495579147
19,0.2972260052314059,0.795548669968177,0.8437043775268593,0.841289821426301
20,0.29465946226537215,0.7957646415431596,0.8438935004431103,0.8409846510364535
21,0.29781761501499154,0.7929875506129388,0.846664623720729,0.8440019250078217
22,0.29724927652539035,0.7927429625483912,0.8468418699319045,0.844247614389569
23,0.2986421849675254,0.7932324016096517,0.8456128424413503,0.8431919587263403
24,0.29834933610531356,0.7939432928016926,0.8471488588649049,0.8440971599405058
25,0.29671238626574237,0.7959840587198804,0.8455382508696737,0.8434190813737821
26,0.29824419706166405,0.796671211253237,0.8471043002022046,0.8445430399374072
27,0.2968103594546406,0.7948125842497388,0.8448268147966272,0.842600637493056
28,0.29811804942927456,0.7934691032609572,0.8484755288312219,0.8459409483740046
29,0.29792193258265676,0.7889071554530643,0.8491506715868028,0.8466545997123867
30,0.2981055791277301,0.7948772993635639,0.8484877623871352,0.8462933482058577
